horizon_seconds,price_range,band_low,band_high,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
600,0.80-1.00,0.80,1.00,62,184,0.336957,54,8,0.870968,0.880032,-0.009065,-0.562000,-0.003054,0.6766447227,12,8,0.666667,0.005078,0,0.000000,0
600,0.90-1.00,0.90,1.00,19,184,0.103261,17,2,0.894737,0.928684,-0.033947,-0.645000,-0.003505,0.8507351491,7,2,0.285714,-0.003926,0,0.000000,0
660,0.50-0.60,0.50,0.60,34,184,0.184783,22,12,0.647059,0.553824,0.093235,3.170000,0.017228,0.1785116354,8,6,0.750000,0.011020,81,0.015013,1
660,0.50-0.70,0.50,0.70,86,184,0.467391,57,29,0.662791,0.612558,0.050233,4.320000,0.023478,0.1981113678,14,12,0.857143,0.018010,81,0.015013,1
660,0.50-0.80,0.50,0.80,138,184,0.750000,101,37,0.731884,0.666884,0.065000,8.970000,0.048750,0.05815637316,17,15,0.882353,0.018585,81,0.015013,1
660,0.50-0.90,0.50,0.90,172,184,0.934783,128,44,0.744186,0.703802,0.040384,6.946000,0.037750,0.1335116412,17,15,0.882353,0.022080,81,0.015013,1
660,0.50-1.00,0.50,1.00,184,184,1.000000,139,45,0.755435,0.717913,0.037522,6.904000,0.037522,0.1382341581,11,9,0.818182,0.018669,81,0.015013,1
660,0.60-0.70,0.60,0.70,52,184,0.282609,35,17,0.673077,0.650962,0.022115,1.150000,0.006250,0.430594407,17,15,0.882353,0.018901,81,0.015013,1
660,0.60-0.80,0.60,0.80,104,184,0.565217,79,25,0.759615,0.703846,0.055769,5.800000,0.031522,0.1243232038,23,20,0.869565,0.018089,81,0.015013,1
660,0.60-0.90,0.60,0.90,138,184,0.750000,106,32,0.768116,0.740754,0.027362,3.776000,0.020522,0.261157184,26,22,0.846154,0.019218,81,0.015013,1
660,0.60-1.00,0.60,1.00,150,184,0.815217,117,33,0.780000,0.755107,0.024893,3.734000,0.020293,0.2675342125,17,13,0.764706,0.016335,81,0.015013,1
660,0.70-0.80,0.70,0.80,52,184,0.282609,44,8,0.846154,0.756731,0.089423,4.650000,0.025272,0.08489295905,17,13,0.764706,0.009430,81,0.015013,1
660,0.70-0.90,0.70,0.90,86,184,0.467391,71,15,0.825581,0.795047,0.030535,2.626000,0.014272,0.2891801358,23,15,0.652174,0.008346,81,0.015013,0
660,0.70-1.00,0.70,1.00,98,184,0.532609,82,16,0.836735,0.810367,0.026367,2.584000,0.014043,0.2992344241,17,9,0.529412,0.004392,81,0.015013,0
660,0.80-0.90,0.80,0.90,34,184,0.184783,27,7,0.794118,0.853647,-0.059529,-2.024000,-0.011000,0.88703487,14,8,0.571429,0.004949,0,0.000000,0
660,0.80-1.00,0.80,1.00,46,184,0.250000,38,8,0.826087,0.871000,-0.044913,-2.066000,-0.011228,0.8704331719,11,5,0.454545,0.001596,0,0.000000,0
660,0.90-1.00,0.90,1.00,12,184,0.065217,11,1,0.916667,0.920167,-0.003500,-0.042000,-0.000228,0.7521801657,6,1,0.166667,-0.008131,0,0.000000,0
720,0.50-0.60,0.50,0.60,47,185,0.254054,30,17,0.638298,0.554468,0.083830,3.940000,0.021297,0.1558676385,8,7,0.875000,0.014370,81,0.015013,1
720,0.50-0.70,0.50,0.70,106,185,0.572973,73,33,0.688679,0.611321,0.077358,8.200000,0.044324,0.0596802914,14,11,0.785714,0.015585,81,0.015013,1
720,0.50-0.80,0.50,0.80,153,185,0.827027,110,43,0.718954,0.652745,0.066209,10.130000,0.054757,0.04688773265,17,12,0.705882,0.015113,81,0.015013,1
720,0.50-0.90,0.50,0.90,180,185,0.972973,131,49,0.727778,0.682278,0.045500,8.190000,0.044270,0.1023988231,17,11,0.647059,0.016153,81,0.015013,0
720,0.50-1.00,0.50,1.00,185,185,1.000000,135,50,0.729730,0.688443,0.041286,7.638000,0.041286,0.1212543529,11,7,0.636364,0.013756,81,0.015013,0
720,0.60-0.70,0.60,0.70,59,185,0.318919,43,16,0.728814,0.656610,0.072203,4.260000,0.023027,0.1506576273,17,13,0.764706,0.015232,81,0.015013,1
720,0.60-0.80,0.60,0.80,106,185,0.572973,80,26,0.754717,0.696321,0.058396,6.190000,0.033459,0.1118380736,23,15,0.652174,0.013175,81,0.015013,0
720,0.60-0.90,0.60,0.90,133,185,0.718919,101,32,0.759398,0.727444,0.031955,4.250000,0.022973,0.2311112459,26,15,0.576923,0.012473,81,0.015013,0
720,0.60-1.00,0.60,1.00,138,185,0.745946,105,33,0.760870,0.734072,0.026797,3.698000,0.019989,0.2680505445,17,9,0.529412,0.010680,81,0.015013,0
720,0.70-0.80,0.70,0.80,47,185,0.254054,37,10,0.787234,0.746170,0.041064,1.930000,0.010432,0.3235007072,16,8,0.500000,0.004711,81,0.015013,0
720,0.70-0.90,0.70,0.90,74,185,0.400000,58,16,0.783784,0.783919,-0.000135,-0.010000,-0.000054,0.5677948099,21,10,0.476190,0.003255,0,0.000000,0
720,0.70-1.00,0.70,1.00,79,185,0.427027,62,17,0.784810,0.791924,-0.007114,-0.562000,-0.003038,0.6260144337,15,6,0.400000,0.000880,0,0.000000,0
720,0.80-0.90,0.80,0.90,27,185,0.145946,21,6,0.777778,0.849630,-0.071852,-1.940000,-0.010486,0.9009520094,12,4,0.333333,-0.000608,0,0.000000,0
720,0.80-1.00,0.80,1.00,32,185,0.172973,25,7,0.781250,0.859125,-0.077875,-2.492000,-0.013470,0.9293578019,9,2,0.222222,-0.002640,0,0.000000,0
720,0.90-1.00,0.90,1.00,5,185,0.027027,4,1,0.800000,0.910400,-0.110400,-0.552000,-0.002984,0.9332976619,4,0,0.000000,-0.011546,0,0.000000,0
780,0.50-0.60,0.50,0.60,62,184,0.336957,36,26,0.580645,0.549839,0.030806,1.910000,0.010380,0.3607982932,8,7,0.875000,0.013208,81,0.015013,1
780,0.50-0.70,0.50,0.70,123,184,0.668478,74,49,0.601626,0.601138,0.000488,0.060000,0.000326,0.5349037671,14,11,0.785714,0.013612,81,0.015013,1
780,0.50-0.80,0.50,0.80,166,184,0.902174,103,63,0.620482,0.638133,-0.017651,-2.930000,-0.015924,0.7145858733,17,13,0.764706,0.013576,0,0.000000,0
780,0.50-0.90,0.50,0.90,181,184,0.983696,117,64,0.646409,0.655083,-0.008674,-1.570000,-0.008533,0.6319846244,17,12,0.705882,0.012826,0,0.000000,0
780,0.50-1.00,0.50,1.00,184,184,1.000000,120,64,0.652174,0.659261,-0.007087,-1.304000,-0.007087,0.6156302954,11,8,0.727273,0.012887,0,0.000000,0
780,0.60-0.70,0.60,0.70,61,184,0.331522,38,23,0.622951,0.653279,-0.030328,-1.850000,-0.010054,0.7392408851,17,14,0.823529,0.011929,0,0.000000,0
780,0.60-0.80,0.60,0.80,104,184,0.565217,67,37,0.644231,0.690769,-0.046538,-4.840000,-0.026304,0.8722317122,23,16,0.695652,0.010517,0,0.000000,0
780,0.60-0.90,0.60,0.90,119,184,0.646739,81,38,0.680672,0.709916,-0.029244,-3.480000,-0.018913,0.7934464057,26,16,0.615385,0.008710,0,0.000000,0
780,0.60-1.00,0.60,1.00,122,184,0.663043,84,38,0.688525,0.714869,-0.026344,-3.214000,-0.017467,0.7768009046,17,10,0.588235,0.008725,0,0.000000,0
780,0.70-0.80,0.70,0.80,43,184,0.233696,29,14,0.674419,0.743953,-0.069535,-2.990000,-0.016250,0.8870914436,15,9,0.600000,0.003105,0,0.000000,0
780,0.70-0.90,0.70,0.90,58,184,0.315217,43,15,0.741379,0.769483,-0.028103,-1.630000,-0.008859,0.7529335377,19,10,0.526316,0.001072,0,0.000000,0
780,0.70-1.00,0.70,1.00,61,184,0.331522,46,15,0.754098,0.776459,-0.022361,-1.364000,-0.007413,0.7245313115,13,6,0.461538,0.000161,0,0.000000,0
780,0.80-0.90,0.80,0.90,15,184,0.081522,14,1,0.933333,0.842667,0.090667,1.360000,0.007391,0.2910212327,11,4,0.363636,-0.002357,0,0.000000,0
780,0.80-1.00,0.80,1.00,18,184,0.097826,17,1,0.944444,0.854111,0.090333,1.626000,0.008837,0.2371331557,8,2,0.250000,-0.003472,0,0.000000,0
780,0.90-1.00,0.90,1.00,3,184,0.016304,3,0,1.000000,0.911333,0.088667,0.266000,0.001446,0.75685512,2,0,0.000000,-0.011978,0,0.000000,0
840,0.50-0.60,0.50,0.60,94,184,0.510870,54,40,0.574468,0.548617,0.025851,2.430000,0.013207,0.3455086414,8,6,0.750000,0.007004,81,0.015013,1
840,0.50-0.70,0.50,0.70,157,184,0.853261,95,62,0.605096,0.589427,0.015669,2.460000,0.013370,0.3761088275,14,10,0.714286,0.004837,81,0.015013,1
840,0.50-0.80,0.50,0.80,178,184,0.967391,112,66,0.629213,0.607472,0.021742,3.870000,0.021033,0.3018053224,17,11,0.647059,0.002401,81,0.015013,0
840,0.50-0.90,0.50,0.90,184,184,1.000000,117,67,0.635870,0.614728,0.021141,3.890000,0.021141,0.3026043426,17,11,0.647059,0.002782,81,0.015013,0
840,0.50-1.00,0.50,1.00,184,184,1.000000,117,67,0.635870,0.614728,0.021141,3.890000,0.021141,0.3026043426,11,7,0.636364,0.003222,81,0.015013,0
840,0.60-0.70,0.60,0.70,63,184,0.342391,41,22,0.650794,0.650317,0.000476,0.030000,0.000163,0.5545907898,16,11,0.687500,0.004521,81,0.015013,0
840,0.60-0.80,0.60,0.80,84,184,0.456522,58,26,0.690476,0.673333,0.017143,1.440000,0.007826,0.4180037379,21,13,0.619048,0.002112,81,0.015013,0
840,0.60-0.90,0.60,0.90,90,184,0.489130,63,27,0.700000,0.683778,0.016222,1.460000,0.007935,0.418210923,23,14,0.608696,0.002226,81,0.015013,0
840,0.60-1.00,0.60,1.00,90,184,0.489130,63,27,0.700000,0.683778,0.016222,1.460000,0.007935,0.418210923,15,9,0.600000,0.003195,81,0.015013,0
840,0.70-0.80,0.70,0.80,21,184,0.114130,17,4,0.809524,0.742381,0.067143,1.410000,0.007663,0.3372539142,12,6,0.500000,-0.004628,81,0.015013,0
840,0.70-0.90,0.70,0.90,27,184,0.146739,22,5,0.814815,0.761852,0.052963,1.430000,0.007772,0.3488854573,14,8,0.571429,-0.003714,81,0.015013,0
840,0.70-1.00,0.70,1.00,27,184,0.146739,22,5,0.814815,0.761852,0.052963,1.430000,0.007772,0.3488854573,9,5,0.555556,-0.002921,81,0.015013,0
840,0.80-0.90,0.80,0.90,6,184,0.032609,5,1,0.833333,0.830000,0.003333,0.020000,0.000109,0.7288666076,6,3,0.500000,-0.001553,0,0.000000,0
840,0.80-1.00,0.80,1.00,6,184,0.032609,5,1,0.833333,0.830000,0.003333,0.020000,0.000109,0.7288666076,4,2,0.500000,-0.000182,0,0.000000,0
840,0.90-1.00,0.90,1.00,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0.000000,0.000000,0,0.000000,0
900,0.50-0.60,0.50,0.60,142,184,0.771739,83,59,0.584507,0.555352,0.029155,4.140000,0.022500,0.2697543361,5,4,0.800000,0.009218,81,0.015013,1
900,0.50-0.70,0.50,0.70,178,184,0.967391,106,72,0.595506,0.573876,0.021629,3.850000,0.020924,0.3060428168,9,8,0.888889,0.011305,81,0.015013,1
900,0.50-0.80,0.50,0.80,184,184,1.000000,111,73,0.603261,0.579402,0.023859,4.390000,0.023859,0.280335855,11,10,0.909091,0.010672,81,0.015013,1
900,0.50-0.90,0.50,0.90,184,184,1.000000,111,73,0.603261,0.579402,0.023859,4.390000,0.023859,0.280335855,11,11,1.000000,0.012619,81,0.015013,1
900,0.50-1.00,0.50,1.00,184,184,1.000000,111,73,0.603261,0.579402,0.023859,4.390000,0.023859,0.280335855,7,7,1.000000,0.012104,81,0.015013,1
900,0.60-0.70,0.60,0.70,36,184,0.195652,23,13,0.638889,0.646944,-0.008056,-0.290000,-0.001576,0.6145394639,10,10,1.000000,0.013190,0,0.000000,0
900,0.60-0.80,0.60,0.80,42,184,0.228261,28,14,0.666667,0.660714,0.005952,0.250000,0.001359,0.5393919971,13,12,0.923077,0.011948,81,0.015013,1
900,0.60-0.90,0.60,0.90,42,184,0.228261,28,14,0.666667,0.660714,0.005952,0.250000,0.001359,0.5393919971,14,14,1.000000,0.013180,81,0.015013,1
900,0.60-1.00,0.60,1.00,42,184,0.228261,28,14,0.666667,0.660714,0.005952,0.250000,0.001359,0.5393919971,9,9,1.000000,0.013641,81,0.015013,1
900,0.70-0.80,0.70,0.80,6,184,0.032609,5,1,0.833333,0.743333,0.090000,0.540000,0.002935,0.5177915264,8,7,0.875000,0.004063,0,0.000000,0
900,0.70-0.90,0.70,0.90,6,184,0.032609,5,1,0.833333,0.743333,0.090000,0.540000,0.002935,0.5177915264,9,9,1.000000,0.005664,0,0.000000,0
900,0.70-1.00,0.70,1.00,6,184,0.032609,5,1,0.833333,0.743333,0.090000,0.540000,0.002935,0.5177915264,6,6,1.000000,0.005689,0,0.000000,0
900,0.80-0.90,0.80,0.90,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,3,3,1.000000,0.007736,0,0.000000,0
900,0.80-1.00,0.80,1.00,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,2,2,1.000000,0.007772,0,0.000000,0
900,0.90-1.00,0.90,1.00,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,0.000000,0.000000,0,0.000000,0
