scope,horizon_seconds,price_range,band_low,band_high,band_width,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,minus_log10_p_value,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
0.50-1.00,780,0.85-0.90,0.85,0.90,0.05,3,184,0.016304,3,0,1.000000,0.876667,0.123333,0.370000,0.002011,0.673552,0.171629,2,1,0.500000,0.000095,0,0.000000,0
0.50-1.00,780,0.85-0.95,0.85,0.95,0.10,6,184,0.032609,6,0,1.000000,0.894000,0.106000,0.636000,0.003457,0.509781279786,0.292616,3,2,0.666667,0.000235,0,0.000000,0
0.50-1.00,780,0.85-1.00,0.85,1.00,0.15,6,184,0.032609,6,0,1.000000,0.894000,0.106000,0.636000,0.003457,0.509781279786,0.292616,2,2,1.000000,0.000516,0,0.000000,0
0.50-1.00,780,0.90-0.95,0.90,0.95,0.05,3,184,0.016304,3,0,1.000000,0.911333,0.088667,0.266000,0.001446,0.75685512,0.120987,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,780,0.90-1.00,0.90,1.00,0.10,3,184,0.016304,3,0,1.000000,0.911333,0.088667,0.266000,0.001446,0.75685512,0.120987,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,780,0.95-1.00,0.95,1.00,0.05,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.50-0.55,0.50,0.55,0.05,29,184,0.157609,13,16,0.448276,0.531724,-0.083448,-2.420000,-0.013152,0.861431172889,0.064779,8,2,0.250000,-0.006508,0,0.000000,0
0.50-1.00,795,0.50-0.60,0.50,0.60,0.10,64,184,0.347826,31,33,0.484375,0.559063,-0.074688,-4.780000,-0.025978,0.908082685462,0.041875,14,2,0.142857,-0.009965,0,0.000000,0
0.50-1.00,795,0.50-0.65,0.50,0.65,0.15,96,184,0.521739,49,47,0.510417,0.583021,-0.072604,-6.970000,-0.037880,0.938939051315,0.027363,17,6,0.352941,-0.009322,0,0.000000,0
0.50-1.00,795,0.50-0.70,0.50,0.70,0.20,127,184,0.690217,69,58,0.543307,0.606142,-0.062835,-7.980000,-0.043370,0.938555016513,0.027540,17,6,0.352941,-0.009690,0,0.000000,0
0.50-1.00,795,0.50-0.75,0.50,0.75,0.25,152,184,0.826087,91,61,0.598684,0.625921,-0.027237,-4.140000,-0.022500,0.784644077589,0.105327,17,8,0.470588,-0.009114,0,0.000000,0
0.50-1.00,795,0.50-0.80,0.50,0.80,0.30,168,184,0.913043,101,67,0.601190,0.640357,-0.039167,-6.580000,-0.035761,0.875272758589,0.057857,17,6,0.352941,-0.008584,0,0.000000,0
0.50-1.00,795,0.50-0.85,0.50,0.85,0.35,178,184,0.967391,110,68,0.617978,0.651124,-0.033146,-5.900000,-0.032065,0.8470616228,0.072085,17,6,0.352941,-0.007957,0,0.000000,0
0.50-1.00,795,0.50-0.90,0.50,0.90,0.40,183,184,0.994565,115,68,0.628415,0.657213,-0.028798,-5.270000,-0.028641,0.820722432045,0.085804,17,6,0.352941,-0.006164,0,0.000000,0
0.50-1.00,795,0.50-0.95,0.50,0.95,0.45,184,184,1.000000,116,68,0.630435,0.658625,-0.028190,-5.187000,-0.028190,0.81706896442,0.087741,17,6,0.352941,-0.004868,0,0.000000,0
0.50-1.00,795,0.50-1.00,0.50,1.00,0.50,184,184,1.000000,116,68,0.630435,0.658625,-0.028190,-5.187000,-0.028190,0.81706896442,0.087741,11,4,0.363636,-0.003931,0,0.000000,0
0.50-1.00,795,0.55-0.60,0.55,0.60,0.05,35,184,0.190217,18,17,0.514286,0.581714,-0.067429,-2.360000,-0.012826,0.836649195885,0.077457,17,2,0.117647,-0.010690,0,0.000000,0
0.50-1.00,795,0.55-0.65,0.55,0.65,0.10,67,184,0.364130,36,31,0.537313,0.605224,-0.067910,-4.550000,-0.024728,0.896207753277,0.047591,23,7,0.304348,-0.008984,0,0.000000,0
0.50-1.00,795,0.55-0.70,0.55,0.70,0.15,98,184,0.532609,56,42,0.571429,0.628163,-0.056735,-5.560000,-0.030217,0.89740484852,0.047012,26,9,0.346154,-0.008413,0,0.000000,0
0.50-1.00,795,0.55-0.75,0.55,0.75,0.20,123,184,0.668478,78,45,0.634146,0.648130,-0.013984,-1.720000,-0.009348,0.666128394184,0.176442,26,12,0.461538,-0.007448,0,0.000000,0
0.50-1.00,795,0.55-0.80,0.55,0.80,0.25,139,184,0.755435,88,51,0.633094,0.663022,-0.029928,-4.160000,-0.022609,0.801566460682,0.096060,26,10,0.384615,-0.007182,0,0.000000,0
0.50-1.00,795,0.55-0.85,0.55,0.85,0.30,149,184,0.809783,97,52,0.651007,0.674362,-0.023356,-3.480000,-0.018913,0.76117674737,0.118514,26,9,0.346154,-0.006497,0,0.000000,0
0.50-1.00,795,0.55-0.90,0.55,0.90,0.35,154,184,0.836957,102,52,0.662338,0.680844,-0.018506,-2.850000,-0.015489,0.724041821167,0.140236,26,9,0.346154,-0.004672,0,0.000000,0
0.50-1.00,795,0.55-0.95,0.55,0.95,0.40,155,184,0.842391,103,52,0.664516,0.682368,-0.017852,-2.767000,-0.015038,0.71898254074,0.143282,26,9,0.346154,-0.003392,0,0.000000,0
0.50-1.00,795,0.55-1.00,0.55,1.00,0.45,155,184,0.842391,103,52,0.664516,0.682368,-0.017852,-2.767000,-0.015038,0.71898254074,0.143282,17,6,0.352941,-0.002941,0,0.000000,0
0.50-1.00,795,0.60-0.65,0.60,0.65,0.05,32,184,0.173913,18,14,0.562500,0.630938,-0.068438,-2.190000,-0.011902,0.838081344751,0.076714,17,6,0.352941,-0.003734,0,0.000000,0
0.50-1.00,795,0.60-0.70,0.60,0.70,0.10,63,184,0.342391,38,25,0.603175,0.653968,-0.050794,-3.200000,-0.017391,0.837025560144,0.077261,23,10,0.434783,-0.002023,0,0.000000,0
0.50-1.00,795,0.60-0.75,0.60,0.75,0.15,88,184,0.478261,60,28,0.681818,0.674545,0.007273,0.640000,0.003478,0.492502308977,0.307592,26,13,0.500000,-0.000824,186,0.011013,0
0.50-1.00,795,0.60-0.80,0.60,0.80,0.20,104,184,0.565217,70,34,0.673077,0.690385,-0.017308,-1.800000,-0.009783,0.691751815412,0.160050,26,13,0.500000,-0.000558,0,0.000000,0
0.50-1.00,795,0.60-0.85,0.60,0.85,0.25,114,184,0.619565,79,35,0.692982,0.702807,-0.009825,-1.120000,-0.006087,0.635734254442,0.196724,26,12,0.461538,0.000128,0,0.000000,0
0.50-1.00,795,0.60-0.90,0.60,0.90,0.30,119,184,0.646739,84,35,0.705882,0.710000,-0.004118,-0.490000,-0.002663,0.585285907349,0.232632,26,12,0.461538,0.001952,0,0.000000,0
0.50-1.00,795,0.60-0.95,0.60,0.95,0.35,120,184,0.652174,85,35,0.708333,0.711725,-0.003392,-0.407000,-0.002212,0.57858832379,0.237630,26,12,0.461538,0.003232,0,0.000000,0
0.50-1.00,795,0.60-1.00,0.60,1.00,0.40,120,184,0.652174,85,35,0.708333,0.711725,-0.003392,-0.407000,-0.002212,0.57858832379,0.237630,17,8,0.470588,0.003562,0,0.000000,0
0.50-1.00,795,0.65-0.70,0.65,0.70,0.05,31,184,0.168478,20,11,0.645161,0.677742,-0.032581,-1.010000,-0.005489,0.724040405864,0.140237,17,8,0.470588,0.000649,0,0.000000,0
0.50-1.00,795,0.65-0.75,0.65,0.75,0.10,56,184,0.304348,42,14,0.750000,0.699464,0.050536,2.830000,0.015380,0.251650613344,0.599202,23,12,0.521739,0.000565,186,0.011013,0
0.50-1.00,795,0.65-0.80,0.65,0.80,0.15,72,184,0.391304,52,20,0.722222,0.716806,0.005417,0.390000,0.002120,0.518992876519,0.284839,26,13,0.500000,0.000765,186,0.011013,0
0.50-1.00,795,0.65-0.85,0.65,0.85,0.20,82,184,0.445652,61,21,0.743902,0.730854,0.013049,1.070000,0.005815,0.450496483514,0.346309,26,13,0.500000,0.001451,186,0.011013,0
0.50-1.00,795,0.65-0.90,0.65,0.90,0.25,87,184,0.472826,66,21,0.758621,0.739080,0.019540,1.700000,0.009239,0.390346683022,0.408550,26,13,0.500000,0.003275,186,0.011013,0
0.50-1.00,795,0.65-0.95,0.65,0.95,0.30,88,184,0.478261,67,21,0.761364,0.741102,0.020261,1.783000,0.009690,0.382718497709,0.417121,26,14,0.538462,0.004555,186,0.011013,0
0.50-1.00,795,0.65-1.00,0.65,1.00,0.35,88,184,0.478261,67,21,0.761364,0.741102,0.020261,1.783000,0.009690,0.382718497709,0.417121,17,9,0.529412,0.004677,186,0.011013,0
0.50-1.00,795,0.70-0.75,0.70,0.75,0.05,25,184,0.135870,22,3,0.880000,0.726400,0.153600,3.840000,0.020870,0.059425508119,1.226027,14,8,0.571429,0.002360,186,0.011013,0
0.50-1.00,795,0.70-0.80,0.70,0.80,0.10,41,184,0.222826,32,9,0.780488,0.746341,0.034146,1.400000,0.007609,0.383514159427,0.416219,20,11,0.550000,0.001995,186,0.011013,0
0.50-1.00,795,0.70-0.85,0.70,0.85,0.15,51,184,0.277174,41,10,0.803922,0.763137,0.040784,2.080000,0.011304,0.308065291876,0.511357,23,14,0.608696,0.002509,186,0.011013,0
0.50-1.00,795,0.70-0.90,0.70,0.90,0.20,56,184,0.304348,46,10,0.821429,0.773036,0.048393,2.710000,0.014728,0.243247911075,0.613951,26,16,0.615385,0.003741,186,0.011013,0
0.50-1.00,795,0.70-0.95,0.70,0.95,0.25,57,184,0.309783,47,10,0.824561,0.775561,0.049000,2.793000,0.015179,0.235527435801,0.627958,26,17,0.653846,0.005021,186,0.011013,0
0.50-1.00,795,0.70-1.00,0.70,1.00,0.30,57,184,0.309783,47,10,0.824561,0.775561,0.049000,2.793000,0.015179,0.235527435801,0.627958,17,11,0.647059,0.005045,186,0.011013,0
0.50-1.00,795,0.75-0.80,0.75,0.80,0.05,16,184,0.086957,10,6,0.625000,0.777500,-0.152500,-2.440000,-0.013261,0.954492503472,0.020227,12,6,0.500000,-0.001006,0,0.000000,0
0.50-1.00,795,0.75-0.85,0.75,0.85,0.10,26,184,0.141304,19,7,0.730769,0.798462,-0.067692,-1.760000,-0.009565,0.864937046819,0.063016,14,9,0.642857,0.000846,0,0.000000,0
0.50-1.00,795,0.75-0.90,0.75,0.90,0.15,31,184,0.168478,24,7,0.774194,0.810645,-0.036452,-1.130000,-0.006141,0.779956727243,0.107929,17,11,0.647059,0.002026,0,0.000000,0
0.50-1.00,795,0.75-0.95,0.75,0.95,0.20,32,184,0.173913,25,7,0.781250,0.813969,-0.032719,-1.047000,-0.005690,0.767542094466,0.114898,17,12,0.705882,0.003322,0,0.000000,0
0.50-1.00,795,0.75-1.00,0.75,1.00,0.25,32,184,0.173913,25,7,0.781250,0.813969,-0.032719,-1.047000,-0.005690,0.767542094466,0.114898,11,8,0.727273,0.003825,0,0.000000,0
0.50-1.00,795,0.80-0.85,0.80,0.85,0.05,10,184,0.054348,9,1,0.900000,0.832000,0.068000,0.680000,0.003696,0.479638905071,0.319086,6,4,0.666667,0.000833,0,0.000000,0
0.50-1.00,795,0.80-0.90,0.80,0.90,0.10,15,184,0.081522,14,1,0.933333,0.846000,0.087333,1.310000,0.007120,0.302854335598,0.518766,9,6,0.666667,0.001563,0,0.000000,0
0.50-1.00,795,0.80-0.95,0.80,0.95,0.15,16,184,0.086957,15,1,0.937500,0.850437,0.087063,1.393000,0.007571,0.284426538913,0.546030,9,6,0.666667,0.002813,0,0.000000,0
0.50-1.00,795,0.80-1.00,0.80,1.00,0.20,16,184,0.086957,15,1,0.937500,0.850437,0.087063,1.393000,0.007571,0.284426538913,0.546030,6,4,0.666667,0.003023,0,0.000000,0
0.50-1.00,795,0.85-0.90,0.85,0.90,0.05,5,184,0.027174,5,0,1.000000,0.874000,0.126000,0.630000,0.003424,0.5098115088,0.292590,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.85-0.95,0.85,0.95,0.10,6,184,0.032609,6,0,1.000000,0.881167,0.118833,0.713000,0.003875,0.46749715357,0.330221,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.85-1.00,0.85,1.00,0.15,6,184,0.032609,6,0,1.000000,0.881167,0.118833,0.713000,0.003875,0.46749715357,0.330221,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.90-0.95,0.90,0.95,0.05,1,184,0.005435,1,0,1.000000,0.917000,0.083000,0.083000,0.000451,0.917,0.037631,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.90-1.00,0.90,1.00,0.10,1,184,0.005435,1,0,1.000000,0.917000,0.083000,0.083000,0.000451,0.917,0.037631,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,795,0.95-1.00,0.95,1.00,0.05,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.50-0.55,0.50,0.55,0.05,40,184,0.217391,20,20,0.500000,0.535250,-0.035250,-1.410000,-0.007663,0.728170236126,0.137767,8,3,0.375000,-0.005265,0,0.000000,0
0.50-1.00,810,0.50-0.60,0.50,0.60,0.10,74,184,0.402174,38,36,0.513514,0.555811,-0.042297,-3.130000,-0.017011,0.802738762146,0.095426,14,5,0.357143,-0.006417,0,0.000000,0
0.50-1.00,810,0.50-0.65,0.50,0.65,0.15,108,184,0.586957,59,49,0.546296,0.578333,-0.032037,-3.460000,-0.018804,0.781149569328,0.107266,17,8,0.470588,-0.006049,0,0.000000,0
0.50-1.00,810,0.50-0.70,0.50,0.70,0.20,134,184,0.728261,81,53,0.604478,0.598284,0.006194,0.830000,0.004511,0.478932601151,0.319726,17,9,0.529412,-0.004715,186,0.011013,0
0.50-1.00,810,0.50-0.75,0.50,0.75,0.25,157,184,0.853261,97,60,0.617834,0.617070,0.000764,0.120000,0.000652,0.527571234211,0.277719,17,11,0.647059,-0.001068,186,0.011013,0
0.50-1.00,810,0.50-0.80,0.50,0.80,0.30,170,184,0.923913,108,62,0.635294,0.629529,0.005765,0.980000,0.005326,0.471807029227,0.326236,17,11,0.647059,-0.000006,186,0.011013,0
0.50-1.00,810,0.50-0.85,0.50,0.85,0.35,178,184,0.967391,114,64,0.640449,0.638427,0.002022,0.360000,0.001957,0.51155059638,0.291111,17,11,0.647059,0.000831,186,0.011013,0
0.50-1.00,810,0.50-0.90,0.50,0.90,0.40,184,184,1.000000,120,64,0.652174,0.646304,0.005870,1.080000,0.005870,0.466369466481,0.331270,17,11,0.647059,0.001575,186,0.011013,0
0.50-1.00,810,0.50-0.95,0.50,0.95,0.45,184,184,1.000000,120,64,0.652174,0.646304,0.005870,1.080000,0.005870,0.466369466481,0.331270,17,11,0.647059,0.002715,186,0.011013,0
0.50-1.00,810,0.50-1.00,0.50,1.00,0.50,184,184,1.000000,120,64,0.652174,0.646304,0.005870,1.080000,0.005870,0.466369466481,0.331270,11,7,0.636364,0.002674,186,0.011013,0
0.50-1.00,810,0.55-0.60,0.55,0.60,0.05,34,184,0.184783,18,16,0.529412,0.580000,-0.050588,-1.720000,-0.009348,0.780774115295,0.107475,17,6,0.352941,-0.006234,0,0.000000,0
0.50-1.00,810,0.55-0.65,0.55,0.65,0.10,68,184,0.369565,39,29,0.573529,0.603676,-0.030147,-2.050000,-0.011141,0.738243893129,0.131800,23,11,0.478261,-0.004832,0,0.000000,0
0.50-1.00,810,0.55-0.70,0.55,0.70,0.15,94,184,0.510870,61,33,0.648936,0.625106,0.023830,2.240000,0.012174,0.357825770457,0.446328,26,15,0.576923,-0.002519,186,0.011013,0
0.50-1.00,810,0.55-0.75,0.55,0.75,0.20,117,184,0.635870,77,40,0.658120,0.645043,0.013077,1.530000,0.008315,0.4240931303,0.372539,26,18,0.692308,0.000984,186,0.011013,0
0.50-1.00,810,0.55-0.80,0.55,0.80,0.25,130,184,0.706522,88,42,0.676923,0.658538,0.018385,2.390000,0.012989,0.365193914427,0.437476,26,18,0.692308,0.002115,186,0.011013,0
0.50-1.00,810,0.55-0.85,0.55,0.85,0.30,138,184,0.750000,94,44,0.681159,0.668333,0.012826,1.770000,0.009620,0.411622403989,0.385501,26,17,0.653846,0.002872,186,0.011013,0
0.50-1.00,810,0.55-0.90,0.55,0.90,0.35,144,184,0.782609,100,44,0.694444,0.677153,0.017292,2.490000,0.013533,0.362410433356,0.440799,26,17,0.653846,0.003677,186,0.011013,0
0.50-1.00,810,0.55-0.95,0.55,0.95,0.40,144,184,0.782609,100,44,0.694444,0.677153,0.017292,2.490000,0.013533,0.362410433356,0.440799,26,17,0.653846,0.004795,186,0.011013,0
0.50-1.00,810,0.55-1.00,0.55,1.00,0.45,144,184,0.782609,100,44,0.694444,0.677153,0.017292,2.490000,0.013533,0.362410433356,0.440799,17,11,0.647059,0.004677,186,0.011013,0
0.50-1.00,810,0.60-0.65,0.60,0.65,0.05,34,184,0.184783,21,13,0.617647,0.627353,-0.009706,-0.330000,-0.001793,0.620857450348,0.207008,17,8,0.470588,-0.001697,0,0.000000,0
0.50-1.00,810,0.60-0.70,0.60,0.70,0.10,60,184,0.326087,43,17,0.716667,0.650667,0.066000,3.960000,0.021522,0.174333939101,0.758618,23,13,0.565217,0.001099,186,0.011013,0
0.50-1.00,810,0.60-0.75,0.60,0.75,0.15,83,184,0.451087,59,24,0.710843,0.671687,0.039157,3.250000,0.017663,0.261931772002,0.581812,26,18,0.692308,0.004475,186,0.011013,0
0.50-1.00,810,0.60-0.80,0.60,0.80,0.20,96,184,0.521739,70,26,0.729167,0.686354,0.042812,4.110000,0.022337,0.213376715228,0.670853,26,20,0.769231,0.005606,186,0.011013,1
0.50-1.00,810,0.60-0.85,0.60,0.85,0.25,104,184,0.565217,76,28,0.730769,0.697212,0.033558,3.490000,0.018967,0.262269242577,0.581253,26,20,0.769231,0.006363,186,0.011013,1
0.50-1.00,810,0.60-0.90,0.60,0.90,0.30,110,184,0.597826,82,28,0.745455,0.707182,0.038273,4.210000,0.022880,0.216816212519,0.663908,26,20,0.769231,0.007167,186,0.011013,1
0.50-1.00,810,0.60-0.95,0.60,0.95,0.35,110,184,0.597826,82,28,0.745455,0.707182,0.038273,4.210000,0.022880,0.216816212519,0.663908,26,20,0.769231,0.008286,186,0.011013,1
0.50-1.00,810,0.60-1.00,0.60,1.00,0.40,110,184,0.597826,82,28,0.745455,0.707182,0.038273,4.210000,0.022880,0.216816212519,0.663908,17,13,0.764706,0.008052,186,0.011013,1
0.50-1.00,810,0.65-0.70,0.65,0.70,0.05,26,184,0.141304,22,4,0.846154,0.681154,0.165000,4.290000,0.023315,0.0492732179295,1.307389,16,9,0.562500,0.003988,186,0.011013,0
0.50-1.00,810,0.65-0.75,0.65,0.75,0.10,49,184,0.266304,38,11,0.775510,0.702449,0.073061,3.580000,0.019457,0.167798952578,0.775211,22,16,0.727273,0.006299,186,0.011013,1
0.50-1.00,810,0.65-0.80,0.65,0.80,0.15,62,184,0.336957,49,13,0.790323,0.718710,0.071613,4.440000,0.024130,0.130539637179,0.884258,25,20,0.800000,0.006720,186,0.011013,1
0.50-1.00,810,0.65-0.85,0.65,0.85,0.20,70,184,0.380435,55,15,0.785714,0.731143,0.054571,3.820000,0.020761,0.184752704982,0.733409,26,22,0.846154,0.007147,186,0.011013,1
0.50-1.00,810,0.65-0.90,0.65,0.90,0.25,76,184,0.413043,61,15,0.802632,0.742895,0.059737,4.540000,0.024674,0.140963994165,0.850892,26,22,0.846154,0.007951,186,0.011013,1
0.50-1.00,810,0.65-0.95,0.65,0.95,0.30,76,184,0.413043,61,15,0.802632,0.742895,0.059737,4.540000,0.024674,0.140963994165,0.850892,26,23,0.884615,0.009069,186,0.011013,1
0.50-1.00,810,0.65-1.00,0.65,1.00,0.35,76,184,0.413043,61,15,0.802632,0.742895,0.059737,4.540000,0.024674,0.140963994165,0.850892,17,15,0.882353,0.008816,186,0.011013,1
0.50-1.00,810,0.70-0.75,0.70,0.75,0.05,23,184,0.125000,16,7,0.695652,0.726522,-0.030870,-0.710000,-0.003859,0.722214308818,0.141334,13,10,0.769231,0.008499,0,0.000000,0
0.50-1.00,810,0.70-0.80,0.70,0.80,0.10,36,184,0.195652,27,9,0.750000,0.745833,0.004167,0.150000,0.000815,0.565499561079,0.247568,18,14,0.777778,0.006682,186,0.011013,1
0.50-1.00,810,0.70-0.85,0.70,0.85,0.15,44,184,0.239130,33,11,0.750000,0.760682,-0.010682,-0.470000,-0.002554,0.644554670949,0.190740,21,19,0.904762,0.006273,0,0.000000,0
0.50-1.00,810,0.70-0.90,0.70,0.90,0.20,50,184,0.271739,39,11,0.780000,0.775000,0.005000,0.250000,0.001359,0.545971024937,0.262830,23,19,0.826087,0.006257,186,0.011013,1
0.50-1.00,810,0.70-0.95,0.70,0.95,0.25,50,184,0.271739,39,11,0.780000,0.775000,0.005000,0.250000,0.001359,0.545971024937,0.262830,23,20,0.869565,0.007438,186,0.011013,1
0.50-1.00,810,0.70-1.00,0.70,1.00,0.30,50,184,0.271739,39,11,0.780000,0.775000,0.005000,0.250000,0.001359,0.545971024937,0.262830,15,13,0.866667,0.007633,186,0.011013,1
0.50-1.00,810,0.75-0.80,0.75,0.80,0.05,13,184,0.070652,11,2,0.846154,0.780000,0.066154,0.860000,0.004674,0.429921113585,0.366611,10,7,0.700000,0.003288,0,0.000000,0
0.50-1.00,810,0.75-0.85,0.75,0.85,0.10,21,184,0.114130,17,4,0.809524,0.798095,0.011429,0.240000,0.001304,0.577258800562,0.238629,12,9,0.750000,0.002853,186,0.011013,1
0.50-1.00,810,0.75-0.90,0.75,0.90,0.15,27,184,0.146739,23,4,0.851852,0.816296,0.035556,0.960000,0.005217,0.429163354527,0.367377,14,10,0.714286,0.002724,186,0.011013,1
0.50-1.00,810,0.75-0.95,0.75,0.95,0.20,27,184,0.146739,23,4,0.851852,0.816296,0.035556,0.960000,0.005217,0.429163354527,0.367377,14,11,0.785714,0.003972,186,0.011013,1
0.50-1.00,810,0.75-1.00,0.75,1.00,0.25,27,184,0.146739,23,4,0.851852,0.816296,0.035556,0.960000,0.005217,0.429163354527,0.367377,9,7,0.777778,0.003993,186,0.011013,1
0.50-1.00,810,0.80-0.85,0.80,0.85,0.05,8,184,0.043478,6,2,0.750000,0.827500,-0.077500,-0.620000,-0.003370,0.854134397567,0.068474,4,2,0.500000,-0.002296,0,0.000000,0
0.50-1.00,810,0.80-0.90,0.80,0.90,0.10,14,184,0.076087,12,2,0.857143,0.850000,0.007143,0.100000,0.000543,0.647954077789,0.188456,6,3,0.500000,-0.001610,0,0.000000,0
0.50-1.00,810,0.80-0.95,0.80,0.95,0.15,14,184,0.076087,12,2,0.857143,0.850000,0.007143,0.100000,0.000543,0.647954077789,0.188456,6,3,0.500000,-0.000312,0,0.000000,0
0.50-1.00,810,0.80-1.00,0.80,1.00,0.20,14,184,0.076087,12,2,0.857143,0.850000,0.007143,0.100000,0.000543,0.647954077789,0.188456,4,2,0.500000,-0.000236,0,0.000000,0
0.50-1.00,810,0.85-0.90,0.85,0.90,0.05,6,184,0.032609,6,0,1.000000,0.880000,0.120000,0.720000,0.003913,0.46404433926,0.333441,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.85-0.95,0.85,0.95,0.10,6,184,0.032609,6,0,1.000000,0.880000,0.120000,0.720000,0.003913,0.46404433926,0.333441,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.85-1.00,0.85,1.00,0.15,6,184,0.032609,6,0,1.000000,0.880000,0.120000,0.720000,0.003913,0.46404433926,0.333441,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.90-0.95,0.90,0.95,0.05,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.90-1.00,0.90,1.00,0.10,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,810,0.95-1.00,0.95,1.00,0.05,0,184,0.000000,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,1,-0.000000,0,0,0.000000,0.000000,0,0.000000,0
0.50-1.00,825,0.50-0.55,0.50,0.55,0.05,32,184,0.173913,19,13,0.593750,0.529687,0.064063,2.050000,0.011141,0.292640158284,0.533666,8,5,0.625000,0.002181,186,0.011013,0
0.50-1.00,825,0.50-0.60,0.50,0.60,0.10,80,184,0.434783,48,32,0.600000,0.558375,0.041625,3.330000,0.018098,0.262668706528,0.580592,14,9,0.642857,0.004387,186,0.011013,0
0.50-1.00,825,0.50-0.65,0.50,0.65,0.15,120,184,0.652174,74,46,0.616667,0.580917,0.035750,4.290000,0.023315,0.241729355515,0.616671,17,13,0.764706,0.006790,186,0.011013,1
0.50-1.00,825,0.50-0.70,0.50,0.70,0.20,150,184,0.815217,94,56,0.626667,0.599933,0.026733,4.010000,0.021793,0.279411396595,0.553756,17,15,0.882353,0.009885,186,0.011013,1
0.50-1.00,825,0.50-0.75,0.50,0.75,0.25,167,184,0.907609,106,61,0.634731,0.612754,0.021976,3.670000,0.019946,0.30736895399,0.512340,17,17,1.000000,0.012583,186,0.011013,1
0.50-1.00,825,0.50-0.80,0.50,0.80,0.30,177,184,0.961957,115,62,0.649718,0.622542,0.027175,4.810000,0.026141,0.25060707212,0.601007,17,17,1.000000,0.012967,186,0.011013,1
0.50-1.00,825,0.50-0.85,0.50,0.85,0.35,181,184,0.983696,118,63,0.651934,0.627127,0.024807,4.490000,0.024402,0.268421808658,0.571182,17,17,1.000000,0.014655,186,0.011013,1
0.50-1.00,825,0.50-0.90,0.50,0.90,0.40,184,184,1.000000,121,63,0.657609,0.631304,0.026304,4.840000,0.026304,0.251432653943,0.599578,17,17,1.000000,0.014639,186,0.011013,1
0.50-1.00,825,0.50-0.95,0.50,0.95,0.45,184,184,1.000000,121,63,0.657609,0.631304,0.026304,4.840000,0.026304,0.251432653943,0.599578,17,17,1.000000,0.015496,186,0.011013,1
0.50-1.00,825,0.50-1.00,0.50,1.00,0.50,184,184,1.000000,121,63,0.657609,0.631304,0.026304,4.840000,0.026304,0.251432653943,0.599578,11,11,1.000000,0.015168,186,0.011013,1
0.50-1.00,825,0.55-0.60,0.55,0.60,0.05,48,184,0.260870,29,19,0.604167,0.577500,0.026667,1.280000,0.006957,0.412784061741,0.384277,17,11,0.647059,0.005221,186,0.011013,0
0.50-1.00,825,0.55-0.65,0.55,0.65,0.10,88,184,0.478261,55,33,0.625000,0.599545,0.025455,2.240000,0.012174,0.354704757435,0.450133,23,18,0.782609,0.007311,186,0.011013,1
0.50-1.00,825,0.55-0.70,0.55,0.70,0.15,118,184,0.641304,75,43,0.635593,0.618983,0.016610,1.960000,0.010652,0.393308041491,0.405267,26,23,0.884615,0.009473,186,0.011013,1
0.50-1.00,825,0.55-0.75,0.55,0.75,0.20,135,184,0.733696,87,48,0.644444,0.632444,0.012000,1.620000,0.008804,0.423248912428,0.373404,26,26,1.000000,0.012084,186,0.011013,1
0.50-1.00,825,0.55-0.80,0.55,0.80,0.25,145,184,0.788043,96,49,0.662069,0.643034,0.019034,2.760000,0.015000,0.348873817149,0.457332,26,26,1.000000,0.012579,186,0.011013,1
0.50-1.00,825,0.55-0.85,0.55,0.85,0.30,149,184,0.809783,99,50,0.664430,0.648054,0.016376,2.440000,0.013261,0.3710495608,0.430568,26,26,1.000000,0.014201,186,0.011013,1
0.50-1.00,825,0.55-0.90,0.55,0.90,0.35,152,184,0.826087,102,50,0.671053,0.652697,0.018355,2.790000,0.015163,0.348931738918,0.457260,26,26,1.000000,0.014222,186,0.011013,1
