scope,horizon_seconds,price_range,band_low,band_high,band_width,n,total_available_contracts,coverage,wins,losses,p_success,avg_cost,ev_p_minus_c,gross_pnl,profit_per_available_contract,p_value_break_even,minus_log10_p_value,neighbor_count,neighbor_positive_count,neighbor_positive_share,neighbor_profit_per_available_mean,positive_component_size,positive_component_profit_per_available_mean,stable
0.50-0.80,585,0.70-0.75,0.70,0.75,0.05,23,184,0.125000,19,4,0.826087,0.731739,0.094348,2.170000,0.011793,0.220478642364,0.656633,13,11,0.846154,0.009950,183,0.020872,1
0.50-0.80,585,0.70-0.80,0.70,0.80,0.10,50,184,0.271739,43,7,0.860000,0.760200,0.099800,4.990000,0.027120,0.0622537542326,1.205834,13,11,0.846154,0.008771,183,0.020872,1
0.50-0.80,585,0.75-0.80,0.75,0.80,0.05,27,184,0.146739,24,3,0.888889,0.784444,0.104444,2.820000,0.015326,0.13589575674,0.866794,7,7,1.000000,0.014115,183,0.020872,1
0.50-0.80,600,0.50-0.55,0.50,0.55,0.05,23,184,0.125000,12,11,0.521739,0.531304,-0.009565,-0.220000,-0.001196,0.619412321539,0.208020,4,2,0.500000,-0.002840,0,0.000000,0
0.50-0.80,600,0.50-0.60,0.50,0.60,0.10,38,184,0.206522,21,17,0.552632,0.550000,0.002632,0.100000,0.000543,0.553972479705,0.256512,10,1,0.100000,-0.011337,1,0.000543,0
0.50-0.80,600,0.50-0.65,0.50,0.65,0.15,57,184,0.309783,30,27,0.526316,0.577193,-0.050877,-2.900000,-0.015761,0.820258100035,0.086049,15,2,0.133333,-0.013801,0,0.000000,0
0.50-0.80,600,0.50-0.70,0.50,0.70,0.20,73,184,0.396739,41,32,0.561644,0.599726,-0.038082,-2.780000,-0.015109,0.785775712039,0.104701,17,0,0.000000,-0.014984,0,0.000000,0
0.50-0.80,600,0.50-0.75,0.50,0.75,0.25,97,184,0.527174,60,37,0.618557,0.632371,-0.013814,-1.340000,-0.007283,0.655342059452,0.183532,17,4,0.235294,-0.009588,0,0.000000,0
0.50-0.80,600,0.50-0.80,0.50,0.80,0.30,122,184,0.663043,81,41,0.663934,0.662213,0.001721,0.210000,0.001141,0.526432209451,0.278658,11,3,0.272727,-0.005479,183,0.020872,0
0.50-0.80,600,0.55-0.60,0.55,0.60,0.05,15,184,0.081522,9,6,0.600000,0.578667,0.021333,0.320000,0.001739,0.542822931174,0.265342,12,2,0.166667,-0.010095,0,0.000000,0
0.50-0.80,600,0.55-0.65,0.55,0.65,0.10,34,184,0.184783,18,16,0.529412,0.608235,-0.078824,-2.680000,-0.014565,0.868004312068,0.061478,19,2,0.105263,-0.013913,0,0.000000,0
0.50-0.80,600,0.55-0.70,0.55,0.70,0.15,50,184,0.271739,29,21,0.580000,0.631200,-0.051200,-2.560000,-0.013913,0.816645391387,0.087966,24,1,0.041667,-0.013897,0,0.000000,0
0.50-0.80,600,0.55-0.75,0.55,0.75,0.20,74,184,0.402174,48,26,0.648649,0.663784,-0.015135,-1.120000,-0.006087,0.660000922289,0.180455,26,8,0.307692,-0.008696,0,0.000000,0
0.50-0.80,600,0.55-0.80,0.55,0.80,0.25,99,184,0.538043,69,30,0.696970,0.692626,0.004343,0.430000,0.002337,0.511559226857,0.291104,17,7,0.411765,-0.004444,183,0.020872,0
0.50-0.80,600,0.60-0.65,0.60,0.65,0.05,19,184,0.103261,9,10,0.473684,0.631579,-0.157895,-3.000000,-0.016304,0.949758476414,0.022387,11,1,0.090909,-0.010781,0,0.000000,0
0.50-0.80,600,0.60-0.70,0.60,0.70,0.10,35,184,0.190217,20,15,0.571429,0.653714,-0.082286,-2.880000,-0.015652,0.884295413936,0.053403,18,4,0.222222,-0.007171,0,0.000000,0
0.50-0.80,600,0.60-0.75,0.60,0.75,0.15,59,184,0.320652,39,20,0.661017,0.685424,-0.024407,-1.440000,-0.007826,0.711580455356,0.147776,23,13,0.565217,-0.000941,0,0.000000,0
0.50-0.80,600,0.60-0.80,0.60,0.80,0.20,84,184,0.456522,60,24,0.714286,0.712976,0.001310,0.110000,0.000598,0.544344165599,0.264126,17,12,0.705882,0.003395,183,0.020872,1
0.50-0.80,600,0.65-0.70,0.65,0.70,0.05,16,184,0.086957,11,5,0.687500,0.680000,0.007500,0.120000,0.000652,0.592576847021,0.227255,13,7,0.538462,-0.002333,0,0.000000,0
0.50-0.80,600,0.65-0.75,0.65,0.75,0.10,40,184,0.217391,30,10,0.750000,0.711000,0.039000,1.560000,0.008478,0.363833406641,0.439097,20,15,0.750000,0.004095,183,0.020872,1
0.50-0.80,600,0.65-0.80,0.65,0.80,0.15,65,184,0.353261,51,14,0.784615,0.736769,0.047846,3.110000,0.016902,0.233374686725,0.631946,17,15,0.882353,0.007135,183,0.020872,1
0.50-0.80,600,0.70-0.75,0.70,0.75,0.05,24,184,0.130435,19,5,0.791667,0.731667,0.060000,1.440000,0.007826,0.343926533296,0.463534,14,14,1.000000,0.012380,183,0.020872,1
0.50-0.80,600,0.70-0.80,0.70,0.80,0.10,49,184,0.266304,40,9,0.816327,0.755306,0.061020,2.990000,0.016250,0.206113259129,0.685894,14,14,1.000000,0.011778,183,0.020872,1
0.50-0.80,600,0.75-0.80,0.75,0.80,0.05,25,184,0.135870,21,4,0.840000,0.778000,0.062000,1.550000,0.008424,0.319435385243,0.495617,8,8,1.000000,0.012751,183,0.020872,1
0.50-0.80,615,0.50-0.55,0.50,0.55,0.05,17,184,0.092391,8,9,0.470588,0.522941,-0.052353,-0.890000,-0.004837,0.750252390772,0.124793,5,3,0.600000,0.003456,0,0.000000,0
0.50-0.80,615,0.50-0.60,0.50,0.60,0.10,36,184,0.195652,18,18,0.500000,0.554722,-0.054722,-1.970000,-0.010707,0.797158956426,0.098455,10,5,0.500000,-0.000011,0,0.000000,0
0.50-0.80,615,0.50-0.65,0.50,0.65,0.15,56,184,0.304348,29,27,0.517857,0.580357,-0.062500,-3.500000,-0.019022,0.861404346487,0.064793,14,6,0.428571,-0.002057,0,0.000000,0
0.50-0.80,615,0.50-0.70,0.50,0.70,0.20,73,184,0.396739,41,32,0.561644,0.603151,-0.041507,-3.030000,-0.016467,0.80299946824,0.095285,17,6,0.352941,-0.001074,0,0.000000,0
0.50-0.80,615,0.50-0.75,0.50,0.75,0.25,100,184,0.543478,62,38,0.620000,0.637900,-0.017900,-1.790000,-0.009728,0.687695068816,0.162604,17,9,0.529412,0.004731,0,0.000000,0
0.50-0.80,615,0.50-0.80,0.50,0.80,0.30,127,184,0.690217,84,43,0.661417,0.668110,-0.006693,-0.850000,-0.004620,0.605765808765,0.217695,11,7,0.636364,0.009679,0,0.000000,0
0.50-0.80,615,0.55-0.60,0.55,0.60,0.05,19,184,0.103261,10,9,0.526316,0.583158,-0.056842,-1.080000,-0.005870,0.770357310275,0.113308,13,5,0.384615,-0.001497,0,0.000000,0
0.50-0.80,615,0.55-0.65,0.55,0.65,0.10,39,184,0.211957,21,18,0.538462,0.605385,-0.066923,-2.610000,-0.014185,0.846171591124,0.072542,19,6,0.315789,-0.003618,0,0.000000,0
0.50-0.80,615,0.55-0.70,0.55,0.70,0.15,56,184,0.304348,33,23,0.589286,0.627500,-0.038214,-2.140000,-0.011630,0.769524258286,0.113778,25,8,0.320000,-0.002274,0,0.000000,0
0.50-0.80,615,0.55-0.75,0.55,0.75,0.20,83,184,0.451087,54,29,0.650602,0.661446,-0.010843,-0.900000,-0.004891,0.632319299038,0.199064,26,14,0.538462,0.003010,0,0.000000,0
0.50-0.80,615,0.55-0.80,0.55,0.80,0.25,110,184,0.597826,76,34,0.690909,0.690545,0.000364,0.040000,0.000217,0.543225543817,0.265020,17,11,0.647059,0.007692,183,0.020872,0
0.50-0.80,615,0.60-0.65,0.60,0.65,0.05,20,184,0.108696,11,9,0.550000,0.626500,-0.076500,-1.530000,-0.008315,0.826663657753,0.082671,10,2,0.200000,-0.005744,0,0.000000,0
0.50-0.80,615,0.60-0.70,0.60,0.70,0.10,37,184,0.201087,23,14,0.621622,0.650270,-0.028649,-1.060000,-0.005761,0.708934930458,0.149394,19,8,0.421053,-0.001084,0,0.000000,0
0.50-0.80,615,0.60-0.75,0.60,0.75,0.15,64,184,0.347826,44,20,0.687500,0.684688,0.002812,0.180000,0.000978,0.54090710538,0.266877,23,15,0.652174,0.004979,183,0.020872,0
0.50-0.80,615,0.60-0.80,0.60,0.80,0.20,91,184,0.494565,66,25,0.725275,0.712967,0.012308,1.120000,0.006087,0.448686056929,0.348057,17,14,0.823529,0.008939,183,0.020872,1
0.50-0.80,615,0.65-0.70,0.65,0.70,0.05,17,184,0.092391,12,5,0.705882,0.678235,0.027647,0.470000,0.002554,0.518816202173,0.284986,14,8,0.571429,0.001456,0,0.000000,0
0.50-0.80,615,0.65-0.75,0.65,0.75,0.10,44,184,0.239130,33,11,0.750000,0.711136,0.038864,1.710000,0.009293,0.3509455754,0.454760,20,16,0.800000,0.007723,183,0.020872,1
0.50-0.80,615,0.65-0.80,0.65,0.80,0.15,71,184,0.385870,55,16,0.774648,0.737324,0.037324,2.650000,0.014402,0.285060222055,0.545063,17,16,0.941176,0.010342,183,0.020872,1
0.50-0.80,615,0.70-0.75,0.70,0.75,0.05,27,184,0.146739,21,6,0.777778,0.731852,0.045926,1.240000,0.006739,0.386052093898,0.413354,14,14,1.000000,0.012911,183,0.020872,1
0.50-0.80,615,0.70-0.80,0.70,0.80,0.10,54,184,0.293478,43,11,0.796296,0.755926,0.040370,2.180000,0.011848,0.303916335234,0.517246,14,14,1.000000,0.012547,183,0.020872,1
0.50-0.80,615,0.75-0.80,0.75,0.80,0.05,27,184,0.146739,22,5,0.814815,0.780000,0.034815,0.940000,0.005109,0.436053891053,0.360460,8,8,1.000000,0.012921,183,0.020872,1
0.50-0.80,630,0.50-0.55,0.50,0.55,0.05,22,184,0.119565,13,9,0.590909,0.531818,0.059091,1.300000,0.007065,0.368208422772,0.433906,4,2,0.500000,0.002242,183,0.020872,0
0.50-0.80,630,0.50-0.60,0.50,0.60,0.10,40,184,0.217391,26,14,0.650000,0.550750,0.099250,3.970000,0.021576,0.134353973447,0.871749,10,6,0.600000,0.002109,183,0.020872,0
0.50-0.80,630,0.50-0.65,0.50,0.65,0.15,64,184,0.347826,41,23,0.640625,0.579531,0.061094,3.910000,0.021250,0.193569672325,0.713163,15,9,0.600000,0.003442,183,0.020872,0
0.50-0.80,630,0.50-0.70,0.50,0.70,0.20,77,184,0.418478,49,28,0.636364,0.596883,0.039481,3.040000,0.016522,0.278042995522,0.555888,17,11,0.647059,0.007008,183,0.020872,0
0.50-0.80,630,0.50-0.75,0.50,0.75,0.25,101,184,0.548913,69,32,0.683168,0.628911,0.054257,5.480000,0.029783,0.149329695556,0.825854,17,12,0.705882,0.013383,183,0.020872,1
0.50-0.80,630,0.50-0.80,0.50,0.80,0.30,134,184,0.728261,97,37,0.723881,0.665299,0.058582,7.850000,0.042663,0.0835939302897,1.077825,11,8,0.727273,0.016122,183,0.020872,1
0.50-0.80,630,0.55-0.60,0.55,0.60,0.05,18,184,0.097826,13,5,0.722222,0.573889,0.148333,2.670000,0.014511,0.150205485357,0.823314,14,8,0.571429,0.003370,0,0.000000,0
0.50-0.80,630,0.55-0.65,0.55,0.65,0.10,42,184,0.228261,28,14,0.666667,0.604524,0.062143,2.610000,0.014185,0.254584381637,0.594168,21,11,0.523810,0.003478,183,0.020872,0
0.50-0.80,630,0.55-0.70,0.55,0.70,0.15,55,184,0.298913,36,19,0.654545,0.622909,0.031636,1.740000,0.009457,0.368502106944,0.433560,26,16,0.615385,0.006447,183,0.020872,0
0.50-0.80,630,0.55-0.75,0.55,0.75,0.20,79,184,0.429348,56,23,0.708861,0.655949,0.052911,4.180000,0.022717,0.190462804639,0.720190,26,19,0.730769,0.012954,183,0.020872,1
0.50-0.80,630,0.55-0.80,0.55,0.80,0.25,112,184,0.608696,84,28,0.750000,0.691518,0.058482,6.550000,0.035598,0.103236527693,0.986167,17,14,0.823529,0.016282,183,0.020872,1
0.50-0.80,630,0.60-0.65,0.60,0.65,0.05,24,184,0.130435,15,9,0.625000,0.627500,-0.002500,-0.060000,-0.000326,0.599827976709,0.221973,13,7,0.538462,0.003361,0,0.000000,0
0.50-0.80,630,0.60-0.70,0.60,0.70,0.10,37,184,0.201087,23,14,0.621622,0.646757,-0.025135,-0.930000,-0.005054,0.693129899536,0.159185,21,15,0.714286,0.006369,0,0.000000,0
0.50-0.80,630,0.60-0.75,0.60,0.75,0.15,61,184,0.331522,43,18,0.704918,0.680164,0.024754,1.510000,0.008207,0.396178419041,0.402109,24,20,0.833333,0.012622,183,0.020872,1
0.50-0.80,630,0.60-0.80,0.60,0.80,0.20,94,184,0.510870,71,23,0.755319,0.714043,0.041277,3.880000,0.021087,0.220024309182,0.657529,17,16,0.941176,0.015153,183,0.020872,1
0.50-0.80,630,0.65-0.70,0.65,0.70,0.05,13,184,0.070652,8,5,0.615385,0.682308,-0.066923,-0.870000,-0.004728,0.796151230414,0.099004,16,11,0.687500,0.005543,0,0.000000,0
0.50-0.80,630,0.65-0.75,0.65,0.75,0.10,37,184,0.201087,28,9,0.756757,0.714324,0.042432,1.570000,0.008533,0.356875555546,0.447483,21,18,0.857143,0.012251,183,0.020872,1
0.50-0.80,630,0.65-0.80,0.65,0.80,0.15,70,184,0.380435,56,14,0.800000,0.743714,0.056286,3.940000,0.021413,0.172751024962,0.762579,17,16,0.941176,0.013357,183,0.020872,1
0.50-0.80,630,0.70-0.75,0.70,0.75,0.05,24,184,0.130435,20,4,0.833333,0.731667,0.101667,2.440000,0.013261,0.187671333728,0.726602,15,14,0.933333,0.012572,183,0.020872,1
0.50-0.80,630,0.70-0.80,0.70,0.80,0.10,57,184,0.309783,48,9,0.842105,0.757719,0.084386,4.810000,0.026141,0.0867707180013,1.061627,14,13,0.928571,0.012015,183,0.020872,1
0.50-0.80,630,0.75-0.80,0.75,0.80,0.05,33,184,0.179348,28,5,0.848485,0.776667,0.071818,2.370000,0.012880,0.221878259957,0.653885,8,7,0.875000,0.012262,183,0.020872,1
0.50-0.80,645,0.50-0.55,0.50,0.55,0.05,19,184,0.103261,11,8,0.578947,0.532105,0.046842,0.890000,0.004837,0.431059945003,0.365462,6,5,0.833333,0.008496,0,0.000000,0
0.50-0.80,645,0.50-0.60,0.50,0.60,0.10,39,184,0.211957,22,17,0.564103,0.557179,0.006923,0.270000,0.001467,0.531980173501,0.274105,11,10,0.909091,0.013790,183,0.020872,1
0.50-0.80,645,0.50-0.65,0.50,0.65,0.15,59,184,0.320652,37,22,0.627119,0.581525,0.045593,2.690000,0.014620,0.282738197717,0.548616,15,14,0.933333,0.015319,183,0.020872,1
0.50-0.80,645,0.50-0.70,0.50,0.70,0.20,82,184,0.445652,54,28,0.658537,0.608902,0.049634,4.070000,0.022120,0.208845537825,0.680175,17,17,1.000000,0.019786,183,0.020872,1
0.50-0.80,645,0.50-0.75,0.50,0.75,0.25,110,184,0.597826,74,36,0.672727,0.640364,0.032364,3.560000,0.019348,0.271163171105,0.566769,17,17,1.000000,0.028242,183,0.020872,1
0.50-0.80,645,0.50-0.80,0.50,0.80,0.30,136,184,0.739130,98,38,0.720588,0.666985,0.053603,7.290000,0.039620,0.103314776319,0.985838,11,11,1.000000,0.032228,183,0.020872,1
0.50-0.80,645,0.55-0.60,0.55,0.60,0.05,20,184,0.108696,11,9,0.550000,0.581000,-0.031000,-0.620000,-0.003370,0.696849565669,0.156861,14,13,0.928571,0.012628,0,0.000000,0
0.50-0.80,645,0.55-0.65,0.55,0.65,0.10,40,184,0.217391,26,14,0.650000,0.605000,0.045000,1.800000,0.009783,0.340548612864,0.467821,21,18,0.857143,0.013178,183,0.020872,1
0.50-0.80,645,0.55-0.70,0.55,0.70,0.15,63,184,0.342391,43,20,0.682540,0.632063,0.050476,3.180000,0.017283,0.243008778197,0.614378,26,24,0.923077,0.016461,183,0.020872,1
0.50-0.80,645,0.55-0.75,0.55,0.75,0.20,91,184,0.494565,63,28,0.692308,0.662967,0.029341,2.670000,0.014511,0.317174635547,0.498702,26,25,0.961538,0.024701,183,0.020872,1
0.50-0.80,645,0.55-0.80,0.55,0.80,0.25,117,184,0.635870,87,30,0.743590,0.688889,0.054701,6.400000,0.034783,0.11536008277,0.937944,17,17,1.000000,0.029105,183,0.020872,1
0.50-0.80,645,0.60-0.65,0.60,0.65,0.05,20,184,0.108696,15,5,0.750000,0.629000,0.121000,2.420000,0.013152,0.188387362803,0.724948,14,10,0.714286,0.008339,183,0.020872,1
0.50-0.80,645,0.60-0.70,0.60,0.70,0.10,43,184,0.233696,32,11,0.744186,0.655814,0.088372,3.800000,0.020652,0.143667037512,0.842643,22,19,0.863636,0.011260,183,0.020872,1
0.50-0.80,645,0.60-0.75,0.60,0.75,0.15,71,184,0.385870,52,19,0.732394,0.686056,0.046338,3.290000,0.017880,0.239257520928,0.621134,25,23,0.920000,0.018478,183,0.020872,1
0.50-0.80,645,0.60-0.80,0.60,0.80,0.20,97,184,0.527174,76,21,0.783505,0.711134,0.072371,7.020000,0.038152,0.0676412249885,1.169789,17,17,1.000000,0.021784,183,0.020872,1
0.50-0.80,645,0.65-0.70,0.65,0.70,0.05,23,184,0.125000,17,6,0.739130,0.679130,0.060000,1.380000,0.007500,0.356223998352,0.448277,16,12,0.750000,0.008302,183,0.020872,1
0.50-0.80,645,0.65-0.75,0.65,0.75,0.10,51,184,0.277174,37,14,0.725490,0.708431,0.017059,0.870000,0.004728,0.463036837244,0.334384,22,19,0.863636,0.015704,183,0.020872,1
0.50-0.80,645,0.65-0.80,0.65,0.80,0.15,77,184,0.418478,61,16,0.792208,0.732468,0.059740,4.600000,0.025000,0.143742938367,0.842413,17,16,0.941176,0.017474,183,0.020872,1
0.50-0.80,645,0.70-0.75,0.70,0.75,0.05,28,184,0.152174,20,8,0.714286,0.732500,-0.018214,-0.510000,-0.002772,0.676367080138,0.169818,16,15,0.937500,0.015112,0,0.000000,0
0.50-0.80,645,0.70-0.80,0.70,0.80,0.10,54,184,0.293478,44,10,0.814815,0.755185,0.059630,3.220000,0.017500,0.196113866715,0.707492,14,13,0.928571,0.015373,183,0.020872,1
0.50-0.80,645,0.75-0.80,0.75,0.80,0.05,26,184,0.141304,24,2,0.923077,0.779615,0.143462,3.730000,0.020272,0.0529411846613,1.276206,8,7,0.875000,0.014694,183,0.020872,1
0.50-0.80,660,0.50-0.55,0.50,0.55,0.05,20,184,0.108696,12,8,0.600000,0.535500,0.064500,1.290000,0.007011,0.363856882478,0.439069,6,5,0.833333,0.014076,183,0.020872,1
0.50-0.80,660,0.50-0.60,0.50,0.60,0.10,34,184,0.184783,22,12,0.647059,0.553824,0.093235,3.170000,0.017228,0.178511635431,0.748333,12,11,0.916667,0.016970,183,0.020872,1
0.50-0.80,660,0.50-0.65,0.50,0.65,0.15,65,184,0.353261,43,22,0.661538,0.591692,0.069846,4.540000,0.024674,0.152836385524,0.815773,16,15,0.937500,0.020934,183,0.020872,1
0.50-0.80,660,0.50-0.70,0.50,0.70,0.20,86,184,0.467391,57,29,0.662791,0.612558,0.050233,4.320000,0.023478,0.198111367806,0.703091,17,17,1.000000,0.026180,183,0.020872,1
0.50-0.80,660,0.50-0.75,0.50,0.75,0.25,109,184,0.592391,76,33,0.697248,0.636789,0.060459,6.590000,0.035815,0.109295407012,0.961398,17,17,1.000000,0.033523,183,0.020872,1
0.50-0.80,660,0.50-0.80,0.50,0.80,0.30,138,184,0.750000,101,37,0.731884,0.666884,0.065000,8.970000,0.048750,0.0581563731565,1.235403,11,11,1.000000,0.036418,183,0.020872,1
0.50-0.80,660,0.55-0.60,0.55,0.60,0.05,14,184,0.076087,10,4,0.714286,0.580000,0.134286,1.880000,0.010217,0.230173301819,0.637945,16,15,0.937500,0.015221,0,0.000000,0
0.50-0.80,660,0.55-0.65,0.55,0.65,0.10,45,184,0.244565,31,14,0.688889,0.616667,0.072222,3.250000,0.017663,0.200244198551,0.698440,22,21,0.954545,0.018216,183,0.020872,1
0.50-0.80,660,0.55-0.70,0.55,0.70,0.15,66,184,0.358696,45,21,0.681818,0.635909,0.045909,3.030000,0.016467,0.260436113989,0.584299,26,26,1.000000,0.021547,183,0.020872,1
0.50-0.80,660,0.55-0.75,0.55,0.75,0.20,89,184,0.483696,64,25,0.719101,0.659551,0.059551,5.300000,0.028804,0.139466112003,0.855531,26,26,1.000000,0.028986,183,0.020872,1
0.50-0.80,660,0.55-0.80,0.55,0.80,0.25,118,184,0.641304,89,29,0.754237,0.689153,0.065085,7.680000,0.041739,0.0721879183123,1.141535,17,17,1.000000,0.032247,183,0.020872,1
0.50-0.80,660,0.60-0.65,0.60,0.65,0.05,31,184,0.168478,21,10,0.677419,0.633226,0.044194,1.370000,0.007446,0.378869642776,0.421510,16,14,0.875000,0.012867,183,0.020872,1
0.50-0.80,660,0.60-0.70,0.60,0.70,0.10,52,184,0.282609,35,17,0.673077,0.650962,0.022115,1.150000,0.006250,0.430594406978,0.365932,23,22,0.956522,0.014898,183,0.020872,1
0.50-0.80,660,0.60-0.75,0.60,0.75,0.15,75,184,0.407609,54,21,0.720000,0.674400,0.045600,3.420000,0.018587,0.237213621589,0.624860,26,25,0.961538,0.020619,183,0.020872,1
0.50-0.80,660,0.60-0.80,0.60,0.80,0.20,104,184,0.565217,79,25,0.759615,0.703846,0.055769,5.800000,0.031522,0.124323203762,0.905448,17,17,1.000000,0.023916,183,0.020872,1
0.50-0.80,660,0.65-0.70,0.65,0.70,0.05,21,184,0.114130,14,7,0.666667,0.677143,-0.010476,-0.220000,-0.001196,0.640491950723,0.193486,17,16,0.941176,0.009571,0,0.000000,0
0.50-0.80,660,0.65-0.75,0.65,0.75,0.10,44,184,0.239130,33,11,0.750000,0.703409,0.046591,2.050000,0.011141,0.310269200473,0.508261,23,21,0.913043,0.014898,183,0.020872,1
0.50-0.80,660,0.65-0.80,0.65,0.80,0.15,73,184,0.396739,58,15,0.794521,0.733836,0.060685,4.430000,0.024076,0.147120384175,0.832327,17,16,0.941176,0.016477,183,0.020872,1
0.50-0.80,660,0.70-0.75,0.70,0.75,0.05,23,184,0.125000,19,4,0.826087,0.727391,0.098696,2.270000,0.012337,0.207005568223,0.684018,17,15,0.882353,0.012155,183,0.020872,1
0.50-0.80,660,0.70-0.80,0.70,0.80,0.10,52,184,0.282609,44,8,0.846154,0.756731,0.089423,4.650000,0.025272,0.0848929590506,1.071128,14,13,0.928571,0.012873,183,0.020872,1
0.50-0.80,660,0.75-0.80,0.75,0.80,0.05,29,184,0.157609,25,4,0.862069,0.780000,0.082069,2.380000,0.012935,0.20317507204,0.692130,8,7,0.875000,0.012160,183,0.020872,1
0.50-0.80,675,0.50-0.55,0.50,0.55,0.05,21,184,0.114130,13,8,0.619048,0.526190,0.092857,1.950000,0.010598,0.264391811569,0.577752,7,7,1.000000,0.015778,183,0.020872,1
0.50-0.80,675,0.50-0.60,0.50,0.60,0.10,41,184,0.222826,29,12,0.707317,0.552195,0.155122,6.360000,0.034565,0.0309436995956,1.509428,13,13,1.000000,0.017864,183,0.020872,1
0.50-0.80,675,0.50-0.65,0.50,0.65,0.15,61,184,0.331522,42,19,0.688525,0.578033,0.110492,6.740000,0.036630,0.050514254991,1.296586,16,16,1.000000,0.022946,183,0.020872,1
0.50-0.80,675,0.50-0.70,0.50,0.70,0.20,90,184,0.489130,63,27,0.700000,0.610444,0.089556,8.060000,0.043804,0.0480823436589,1.318014,17,17,1.000000,0.028689,183,0.020872,1
0.50-0.80,675,0.50-0.75,0.50,0.75,0.25,118,184,0.641304,84,34,0.711864,0.637881,0.073983,8.730000,0.047446,0.0536506377434,1.270425,17,17,1.000000,0.037914,183,0.020872,1
0.50-0.80,675,0.50-0.80,0.50,0.80,0.30,148,184,0.804348,109,39,0.736486,0.666689,0.069797,10.330000,0.056141,0.0387062524792,1.412219,11,11,1.000000,0.043634,183,0.020872,1
0.50-0.80,675,0.55-0.60,0.55,0.60,0.05,20,184,0.108696,16,4,0.800000,0.579500,0.220500,4.410000,0.023967,0.0344875010696,1.462338,15,15,1.000000,0.016823,183,0.020872,1
0.50-0.80,675,0.55-0.65,0.55,0.65,0.10,40,184,0.217391,29,11,0.725000,0.605250,0.119750,4.790000,0.026033,0.080077934167,1.096487,21,21,1.000000,0.019477,183,0.020872,1
0.50-0.80,675,0.55-0.70,0.55,0.70,0.15,69,184,0.375000,50,19,0.724638,0.636087,0.088551,6.110000,0.033207,0.0773290172301,1.111658,25,25,1.000000,0.023534,183,0.020872,1
0.50-0.80,675,0.55-0.75,0.55,0.75,0.20,97,184,0.527174,71,26,0.731959,0.662062,0.069897,6.780000,0.036848,0.0855285148311,1.067889,26,26,1.000000,0.032023,183,0.020872,1
0.50-0.80,675,0.55-0.80,0.55,0.80,0.25,127,184,0.690217,96,31,0.755906,0.689921,0.065984,8.380000,0.045543,0.0608369374506,1.215833,17,17,1.000000,0.038016,183,0.020872,1
0.50-0.80,675,0.60-0.65,0.60,0.65,0.05,20,184,0.108696,13,7,0.650000,0.631000,0.019000,0.380000,0.002065,0.530281315556,0.275494,15,13,0.866667,0.013512,183,0.020872,1
0.50-0.80,675,0.60-0.70,0.60,0.70,0.10,49,184,0.266304,34,15,0.693878,0.659184,0.034694,1.700000,0.009239,0.364040341445,0.438850,22,20,0.909091,0.016605,183,0.020872,1
0.50-0.80,675,0.60-0.75,0.60,0.75,0.15,77,184,0.418478,55,22,0.714286,0.683506,0.030779,2.370000,0.012880,0.327201745058,0.485184,26,24,0.923077,0.023445,183,0.020872,1
0.50-0.80,675,0.60-0.80,0.60,0.80,0.20,107,184,0.581522,80,27,0.747664,0.710561,0.037103,3.970000,0.021576,0.2300915142,0.638099,17,17,1.000000,0.029740,183,0.020872,1
0.50-0.80,675,0.65-0.70,0.65,0.70,0.05,29,184,0.157609,21,8,0.724138,0.678621,0.045517,1.320000,0.007174,0.380720379328,0.419394,16,14,0.875000,0.010437,183,0.020872,1
0.50-0.80,675,0.65-0.75,0.65,0.75,0.10,57,184,0.309783,42,15,0.736842,0.701930,0.034912,1.990000,0.010815,0.338824263668,0.470025,23,21,0.913043,0.017660,183,0.020872,1
0.50-0.80,675,0.65-0.80,0.65,0.80,0.15,87,184,0.472826,67,20,0.770115,0.728851,0.041264,3.590000,0.019511,0.229472273948,0.639270,17,17,1.000000,0.021804,183,0.020872,1
0.50-0.80,675,0.70-0.75,0.70,0.75,0.05,28,184,0.152174,21,7,0.750000,0.726071,0.023929,0.670000,0.003641,0.484279429474,0.314904,17,15,0.882353,0.016122,183,0.020872,1
0.50-0.80,675,0.70-0.80,0.70,0.80,0.10,58,184,0.315217,46,12,0.793103,0.753966,0.039138,2.270000,0.012337,0.300892669708,0.521588,14,14,1.000000,0.018594,183,0.020872,1
0.50-0.80,675,0.75-0.80,0.75,0.80,0.05,30,184,0.163043,25,5,0.833333,0.780000,0.053333,1.600000,0.008696,0.325991644096,0.486794,8,8,1.000000,0.017707,183,0.020872,1
0.50-0.80,690,0.50-0.55,0.50,0.55,0.05,24,185,0.129730,13,11,0.541667,0.531667,0.010000,0.240000,0.001297,0.543940315783,0.264449,8,8,1.000000,0.022722,183,0.020872,1
0.50-0.80,690,0.50-0.60,0.50,0.60,0.10,46,185,0.248649,28,18,0.608696,0.553043,0.055652,2.560000,0.013838,0.271673037998,0.565953,14,14,1.000000,0.025483,183,0.020872,1
0.50-0.80,690,0.50-0.65,0.50,0.65,0.15,63,185,0.340541,40,23,0.634921,0.573175,0.061746,3.890000,0.021027,0.193608677681,0.713075,17,17,1.000000,0.032317,183,0.020872,1
0.50-0.80,690,0.50-0.70,0.50,0.70,0.20,100,185,0.540541,65,35,0.650000,0.612800,0.037200,3.720000,0.020108,0.254001537983,0.595164,17,17,1.000000,0.040850,183,0.020872,1
