UP,FLAT,DOWN,ALL,v3.2,v3p1_on_UP,v3p1_on_FLAT,v3p1_on_DOWN
0.003494704408152957,-0.06272148372497414,0.19358023107438968,0.20234903616519123,0.15252005153643194,0.03390136773590627,0.030254953679279845,0.13819271475000514
-0.14612406958463778,-0.11601575978650686,-0.08763739914213686,-0.03407225387530775,-0.055484310657969,-0.006380164853478677,-0.03814107998954117,0.010448990967712101
0.0023675625624510915,-0.08453338383994705,0.06893411399940332,0.05932885185910308,0.10623735211907373,0.027925792957495938,0.03861247425306147,-0.007209415351454325
-0.1387004090554923,0.07718536408836425,0.01725173154089501,0.07555578163183979,0.08372992464852017,0.004123220754637923,0.003629459429735667,0.0678031014474662
-0.06723804335747952,0.031000975540986422,0.18863027587564288,0.07277277697925055,0.03199317167723471,0.017510002121379903,-0.0089901175275397,0.06425289238541035
0.021958349040326106,0.004008594145899869,-0.04639231703828353,-0.07156068787242316,-0.01839089238216464,-0.045060970403165576,-0.0236354723331629,-0.0028642451360946825
-0.17860232747642518,-0.0649566499777313,0.01847388527016321,0.10409457431912755,0.09664811104466578,0.011825146771500237,-0.005925210812767206,0.0981946383603945
0.0080870245929173,0.0725402111718816,0.1332845576300863,0.148573942030593,0.08060256627103167,0.04144380601958593,0.014201517940885993,0.09292861807012107
-0.11844580984319833,-0.05703865282072348,-0.04759121040051582,0.05897608823885868,0.06695638428171452,0.003946619090656517,0.0220420293092347,0.03298743983896746
-0.03205398730363313,0.020853228703404447,0.03378745896878222,0.022254041159296176,-0.023398648992955896,-0.0026019275184858957,0.02567980324583906,-0.0008238345680569858
-0.05958995080405604,-0.04138555751719939,-0.016197118518943013,-0.047990836327017436,0.007787132248540618,-0.03978657491480013,-0.01984439728040249,0.011640135868185188
-0.05912273299639808,0.01913650906148173,0.040151984478537225,-0.010429853316866322,0.001897739299326803,-0.025568843915580824,-0.018228505637403452,0.033367496236117955
-0.05052656510822848,0.08626313866776684,0.0025135109801220222,0.044204451217214315,-0.011912189447498313,0.029490292499645448,-0.012002671597268113,0.026716830314836976
-0.04172164119472073,0.02680786491474747,0.2954793044007867,0.06035008521895295,0.08616154811177257,0.07139607347639994,-0.0054559744230283395,-0.005590013834418656
0.07969061522783526,-0.05830059899235385,0.044166001969153365,0.07156883529806564,0.04912567624800507,0.016768071797368913,0.055146938702752,-0.00034617520205527296
0.05218526386122204,-0.01333517209196259,-0.0034324142943375864,0.17706149842866528,0.10507280227370373,0.023756544212227466,0.04124018115952412,0.1120647730569137
-0.02651951626137954,-0.04351398683908292,0.09406893574827807,-0.004816784727124061,-0.0008477561184255281,-0.029427403507661817,0.0077785696522315395,0.01683204912830621
0.002666930611554614,-0.1717651321525417,-0.0899227701558594,0.12044758676807044,0.08325613689874801,0.020671044607413452,0.07082443711346405,0.028952105047192936
