label,t_seconds,t_minutes,band_low,band_high,band_center,band_width,n_contracts,n_traded,trade_rate,total_net_pnl_after_fee,ev_per_available_contract_after_fee,ev_per_traded_contract_after_fee,se_ev_all,ci95_low_ev_all,ci95_high_ev_all,success_rate_traded,avg_mid_p_traded,avg_cost_traded,avg_fee_traded,local_mean_ev_all,local_std_ev_all,local_min_ev_all,local_positive_fraction,stability_score,bootstrap_raw_winner_frequency,bootstrap_prob_ev_positive,bootstrap_mean_ev_all
"T=210s [0.50,0.85)",210,3.5,0.5,0.85,0.675,0.35,186,40,0.21505376344086022,-4.031208,-0.021673161290322582,-0.10078019999999999,0.016317050710517533,-0.05365458068293694,0.01030825810229178,0.625,0.7068749999999999,0.712,0.013780200000000001,-0.008969917261648747,0.014538380020748705,-0.04160275806451613,0.3333333333333333,-0.06819296070368565,0.0,0.07,-0.02246028884946233
"T=210s [0.50,0.90)",210,3.5,0.5,0.9,0.7,0.4,186,53,0.2849462365591398,-5.586057999999999,-0.03003256989247311,-0.10539732075471696,0.01833552983672466,-0.06597020837245345,0.005905068587507223,0.660377358490566,0.7484905660377358,0.7535849056603775,0.012189773584905661,-0.01236673405376344,0.013919467891099838,-0.04160275806451613,0.2,-0.07988967626355328,0.0,0.036,-0.03092547767204303
"T=210s [0.50,0.95)",210,3.5,0.5,0.95,0.725,0.44999999999999996,186,82,0.44086021505376344,-4.6144089,-0.024808649999999998,-0.05627327926829268,0.019121915785039627,-0.06228760493867766,0.012670304938677667,0.7682926829268293,0.8110121951219514,0.8150243902439024,0.009541571951219513,-0.015219481247311827,0.010666419811470231,-0.037826643655913976,0.03333333333333333,-0.0729540247501479,0.0,0.088,-0.025568867310967733
"T=210s [0.50,1.00)",210,3.5,0.5,1.0,0.75,0.5,186,183,0.9838709677419355,-3.1914158099999987,-0.017158149516129026,-0.0174394306557377,0.01919437040050026,-0.05477911550110953,0.02046281646885148,0.8961748633879781,0.9063169398907104,0.9087704918032787,0.004843802240437159,-0.016363387913978494,0.00937219376662506,-0.037826643655913976,0.0,-0.06415130926773459,0.0,0.168,-0.017896056065053813
"T=210s [0.55,0.60)",210,3.5,0.55,0.6,0.575,0.04999999999999993,186,6,0.03225806451612903,-0.6217799999999998,-0.0033429032258064503,-0.10362999999999996,0.006740224708181166,-0.016553743653841536,0.009867937202228633,0.5,0.5816666666666667,0.5866666666666666,0.016963333333333334,-0.004459370250896057,0.008821929792050896,-0.027223440860215057,0.36666666666666664,-0.025375673445892432,0.0,0.298,-0.0035119468978494677
"T=210s [0.55,0.65)",210,3.5,0.55,0.65,0.6000000000000001,0.09999999999999998,186,11,0.05913978494623656,-1.8729449999999996,-0.010069596774193546,-0.1702677272727273,0.009363791026340149,-0.028422627185820237,0.008283433637433144,0.45454545454545453,0.6031818181818182,0.6081818181818183,0.016631363636363642,-0.004698561290322581,0.009806846876863853,-0.027223440860215057,0.375,-0.03822947406268409,0.0,0.131,-0.010269245424731184
"T=210s [0.55,0.70)",210,3.5,0.55,0.7,0.625,0.1499999999999999,186,14,0.07526881720430108,-0.9585849999999997,-0.005153682795698923,-0.06847035714285714,0.009808472935232782,-0.024378289748755177,0.01407092415735733,0.5714285714285714,0.6185714285714285,0.6235714285714286,0.0163275,-0.0036159942652329753,0.0107673378325371,-0.027223440860215057,0.4,-0.03514562758129228,0.0,0.31,-0.0053700180913978535
"T=210s [0.55,0.75)",210,3.5,0.55,0.75,0.65,0.19999999999999996,186,22,0.11827956989247312,-0.9378619999999998,-0.0050422688172043,-0.04263009090909091,0.011832015840388817,-0.028233019864366382,0.018148482229957782,0.6363636363636364,0.6584090909090908,0.6636363636363636,0.01535736363636364,-0.0031770652329749095,0.010909550418523324,-0.029254505376344084,0.4,-0.039142570282889706,0.0,0.332,-0.005452896021505379
"T=210s [0.55,0.80)",210,3.5,0.55,0.8,0.675,0.25,186,30,0.16129032258064516,-1.2257570000000002,-0.006590091397849464,-0.04085856666666666,0.013564129602357708,-0.03317578541847057,0.019995602622771644,0.6666666666666666,0.6878333333333334,0.6930000000000001,0.014525233333333335,-0.004098856630824373,0.013007526788071723,-0.04160275806451613,0.4222222222222222,-0.046183312206542294,0.0,0.298,-0.0071780000107526856
"T=210s [0.55,0.85)",210,3.5,0.55,0.85,0.7,0.29999999999999993,186,38,0.20430107526881722,-2.906495,-0.015626317204301077,-0.0764867105263158,0.015782359847093985,-0.04655974250460529,0.015307108096003132,0.6578947368421053,0.7156578947368422,0.7207894736842105,0.01359197368421053,-0.00777449235125448,0.013495051484873712,-0.04160275806451613,0.3111111111111111,-0.060054793989479,0.0,0.15,-0.016239854225806434
"T=210s [0.55,0.90)",210,3.5,0.55,0.9,0.7250000000000001,0.35,186,51,0.27419354838709675,-4.461345,-0.02398572580645161,-0.08747735294117648,0.01787665679452807,-0.05902397312372662,0.011052521510823404,0.6862745098039216,0.7566666666666666,0.7617647058823531,0.011987156862745098,-0.011171309143369175,0.01280557957121062,-0.04160275806451613,0.17777777777777778,-0.07182955269493724,0.0,0.084,-0.024705043048387124
"T=210s [0.55,0.95)",210,3.5,0.55,0.95,0.75,0.3999999999999999,186,80,0.43010752688172044,-3.4896959,-0.018761805913978497,-0.04362119874999999,0.01867322609184987,-0.05536132905400424,0.017837717226047246,0.7875,0.8177875,0.8217749999999999,0.009346198750000001,-0.01402405633691756,0.009691802205344139,-0.037826643655913976,0.022222222222222223,-0.06505313125934838,0.0,0.152,-0.019348432687311807
"T=210s [0.55,1.00)",210,3.5,0.55,1.0,0.775,0.44999999999999996,186,181,0.9731182795698925,-2.066702809999999,-0.011111305430107521,-0.011418247569060767,0.01873407167149695,-0.04783008590624154,0.0256074750460265,0.9060773480662984,0.910364640883978,0.912790055248619,0.004705540386740333,-0.01516796300358423,0.00842372641812878,-0.037826643655913976,0.0,-0.05625381232437032,0.0,0.276,-0.011675621441397846
"T=210s [0.60,0.65)",210,3.5,0.6,0.65,0.625,0.050000000000000044,186,5,0.026881720430107527,-1.2511649999999999,-0.006726693548387096,-0.250233,0.006518669539987776,-0.019503285846763137,0.006049898749988945,0.4,0.6290000000000001,0.6340000000000001,0.016233000000000004,-0.0027429383512544802,0.008375057747226631,-0.019486537634408604,0.4,-0.027878343593989767,0.0,0.153,-0.006757298526881714
"T=210s [0.60,0.70)",210,3.5,0.6,0.7,0.6499999999999999,0.09999999999999998,186,8,0.043010752688172046,-0.336805,-0.0018107795698924733,-0.042100624999999996,0.007130284206286774,-0.01578613661421455,0.012164577474429603,0.625,0.64625,0.65125,0.015850625,-0.0010144036290322582,0.009105818532974125,-0.019486537634408604,0.5,-0.024891955147188675,0.0,0.419,-0.0018580711935483889
"T=210s [0.60,0.75)",210,3.5,0.6,0.75,0.675,0.15000000000000002,186,16,0.08602150537634409,-0.3160820000000002,-0.0016993655913978506,-0.019755125000000012,0.009727660764212333,-0.020765580689254024,0.01736684950645832,0.6875,0.6871875000000001,0.6925,0.014755125000000001,-0.0004627630824372761,0.008688161980545483,-0.019486537634408604,0.5111111111111111,-0.029453742669799506,0.0,0.443,-0.0019409491236559145
"T=210s [0.60,0.80)",210,3.5,0.6,0.8,0.7,0.20000000000000007,186,24,0.12903225806451613,-0.6039770000000002,-0.003247188172043012,-0.025165708333333345,0.011775921810683132,-0.02632799492098195,0.019833618576895924,0.7083333333333334,0.7143750000000001,0.7195833333333334,0.013915708333333334,-0.0013845544802867382,0.010281897483871351,-0.029481021505376338,0.4888888888888889,-0.0366098924048533,0.0,0.41,-0.003666053112903223
"T=210s [0.60,0.85)",210,3.5,0.6,0.85,0.725,0.25,186,32,0.17204301075268819,-2.2847150000000003,-0.012283413978494626,-0.07139734375,0.014286223069665918,-0.040284411195039824,0.015717583238050573,0.6875,0.7407812500000001,0.7459374999999999,0.012959843750000002,-0.005060190200716847,0.010570272715754735,-0.029481021505376338,0.3111111111111111,-0.05085468391079456,0.0,0.191,-0.012727907327956997
"T=210s [0.60,0.90)",210,3.5,0.6,0.9,0.75,0.30000000000000004,186,45,0.24193548387096775,-3.839565,-0.020642822580645162,-0.08532366666666666,0.01657981454064677,-0.05313925908031283,0.011853613919022503,0.7111111111111111,0.7799999999999999,0.7851111111111111,0.01132366666666667,-0.008457006992831542,0.010018730377610073,-0.029481021505376338,0.15555555555555556,-0.0631579894579229,0.0,0.094,-0.021193096150537615
"T=210s [0.60,0.95)",210,3.5,0.6,0.95,0.7749999999999999,0.35,186,74,0.3978494623655914,-2.8679159,-0.015418902688172042,-0.03875562027027027,0.017430317693802596,-0.049582325368025135,0.018744519991681047,0.8108108108108109,0.8369324324324324,0.8408378378378378,0.008728593243243245,-0.011309754186379927,0.007575671584219991,-0.02570490709677418,0.022222222222222223,-0.057157996952245126,0.0,0.187,-0.01583648578946237
"T=210s [0.60,1.00)",210,3.5,0.6,1.0,0.8,0.4,186,175,0.9408602150537635,-1.4449228099999991,-0.007768402204301071,-0.008256701771428565,0.017487582977743034,-0.042044064840677416,0.026507260432075276,0.92,0.9216342857142857,0.9239714285714286,0.004285273200000001,-0.012453660853046594,0.006490766999924101,-0.02570490709677418,0.0,-0.04853483184060152,0.0,0.344,-0.008163674543548397
"T=210s [0.65,0.70)",210,3.5,0.65,0.7,0.675,0.04999999999999993,186,3,0.016129032258064516,0.9143600000000001,0.004915913978494624,0.30478666666666665,0.0028267313375543008,-0.0006244794431118058,0.010456307400101054,1.0,0.6750000000000002,0.68,0.015213333333333336,0.0010472188172043011,0.0072440777522526445,-0.014136618279569893,0.6333333333333333,-0.00786855719536445,0.0,0.957,0.004899227333333341
"T=210s [0.65,0.75)",210,3.5,0.65,0.75,0.7,0.09999999999999998,186,11,0.05913978494623656,0.9350829999999999,0.005027327956989246,0.08500754545454546,0.007195049617528157,-0.009074969293365941,0.019129625207344434,0.8181818181818182,0.7136363636363637,0.7190909090909091,0.014083363636363637,0.0011243629032258063,0.00657219758463479,-0.014136618279569893,0.6,-0.01564716687800073,0.0,0.772,0.004816349403225808
"T=210s [0.65,0.80)",210,3.5,0.65,0.8,0.7250000000000001,0.15000000000000002,186,19,0.10215053763440861,0.6471879999999999,0.003479505376344085,0.034062526315789474,0.009794194646312107,-0.015717116130427644,0.022676126883115814,0.7894736842105263,0.7368421052631579,0.7421052631578948,0.013305894736842107,7.764229390681021e-05,0.008496204325311063,-0.02627106451612903,0.5555555555555556,-0.024213320455738707,0.0,0.651,0.003091245413978496
"T=210s [0.65,0.85)",210,3.5,0.65,0.85,0.75,0.19999999999999996,186,27,0.14516129032258066,-1.03355,-0.005556720430107527,-0.038279629629629636,0.012728205189816334,-0.030504002602147542,0.01939056174193249,0.7407407407407407,0.7614814814814814,0.7666666666666665,0.012353703703703704,-0.0035979934265232974,0.009605438720988811,-0.02627106451612903,0.3333333333333333,-0.040109441323136354,0.0,0.336,-0.0059706088010752735
"T=210s [0.65,0.90)",210,3.5,0.65,0.9,0.775,0.25,186,40,0.21505376344086022,-2.5884,-0.013916129032258065,-0.06471,0.015277735192356116,-0.043860490009276054,0.01602823194475992,0.75,0.798875,0.8039999999999999,0.01071,-0.006994810218637994,0.009580569587486959,-0.02627106451612903,0.2,-0.05344105959676301,0.0,0.177,-0.014435797623655893
"T=210s [0.65,0.95)",210,3.5,0.65,0.95,0.8,0.29999999999999993,186,69,0.3709677419354839,-1.6167509000000004,-0.008692209139784949,-0.023431172463768118,0.016185024824654868,-0.04041485779610849,0.023030439516538596,0.8405797101449275,0.852,0.8558260869565218,0.008184795652173914,-0.009847557412186379,0.007603179456778586,-0.022494950107526876,0.06666666666666667,-0.04801803725288708,0.0,0.302,-0.009079187262580658
"T=210s [0.65,1.00)",210,3.5,0.65,1.0,0.825,0.35,186,170,0.9139784946236559,-0.19375780999999903,-0.0010417086559139732,-0.0011397518235294081,0.0162295489752136,-0.03285162464733263,0.030768207335504682,0.9352941176470588,0.9302411764705883,0.9325,0.003933869470588236,-0.010991464078853045,0.006280028659085026,-0.022494950107526876,0.03333333333333333,-0.03913165330641766,0.0,0.503,-0.0014063760166666706
"T=210s [0.70,0.75)",210,3.5,0.7,0.75,0.725,0.050000000000000044,186,8,0.043010752688172046,0.020723000000000047,0.00011141397849462391,0.0025903750000000197,0.006616966830931561,-0.012857841010131236,0.013080668967120483,0.75,0.728125,0.73375,0.013659625000000002,0.0012818272401433693,0.004830764664379203,-0.01362587634408602,0.6333333333333333,-0.01768860567451044,0.0,0.53,-8.28779301075266e-05
"T=210s [0.70,0.80)",210,3.5,0.7,0.8,0.75,0.10000000000000009,186,16,0.08602150537634409,-0.2671720000000001,-0.0014364086021505381,-0.01669824999999999,0.009373339893390016,-0.01980815479319497,0.016935337588893894,0.75,0.7484375,0.75375,0.01294825,-0.0005432201612903224,0.008085717361697466,-0.02597412903225806,0.55,-0.027893872154892436,0.0,0.443,-0.0018079819193548416
"T=210s [0.70,0.85)",210,3.5,0.7,0.85,0.7749999999999999,0.15000000000000002,186,24,0.12903225806451613,-1.9479099999999998,-0.01047263440860215,-0.08116291666666667,0.012387906561494527,-0.034752931269131426,0.013807662451927123,0.7083333333333334,0.7722916666666665,0.7775,0.01199625,-0.004158498086021505,0.009497570206786056,-0.02597412903225806,0.3333333333333333,-0.044250501475917484,0.0,0.186,-0.010869836134408605
"T=210s [0.70,0.90)",210,3.5,0.7,0.9,0.8,0.20000000000000007,186,37,0.1989247311827957,-3.50276,-0.018832043010752687,-0.09466918918918918,0.014980585880606684,-0.048193991336741786,0.010529905315236412,0.7297297297297297,0.8089189189189189,0.814054054054054,0.010344864864864864,-0.0075553148781362005,0.009946411023889953,-0.02597412903225806,0.2222222222222222,-0.05814040236063174,0.0,0.086,-0.019335024956989227
"T=210s [0.70,0.95)",210,3.5,0.7,0.95,0.825,0.25,186,66,0.3548387096774194,-2.5311109,-0.013608123118279568,-0.038350165151515146,0.015913560714037364,-0.0447987021177928,0.017582455881233666,0.8333333333333334,0.8600454545454546,0.8638181818181818,0.007865316666666667,-0.010408062071684586,0.008386893122794656,-0.022692870053763442,0.08888888888888889,-0.053185595240587455,0.0,0.193,-0.013978414595913998
"T=210s [0.70,1.00)",210,3.5,0.7,1.0,0.85,0.30000000000000004,186,167,0.8978494623655914,-1.108117809999999,-0.005957622634408597,-0.006635435988023947,0.015971575749875608,-0.03726191110416479,0.025346665835347594,0.9341317365269461,0.9348263473053895,0.9370359281437125,0.0037312443712574856,-0.011551968738351253,0.007135759259642678,-0.022692870053763442,0.03333333333333333,-0.04439767036380747,0.0,0.375,-0.006305603350000009
"T=210s [0.75,0.80)",210,3.5,0.75,0.8,0.775,0.050000000000000044,186,8,0.043010752688172046,-0.2878950000000001,-0.0015478225806451619,-0.035986875000000015,0.006638778984201801,-0.014559829389680692,0.01146418422839037,0.75,0.76875,0.7737499999999999,0.012236875,-0.001993118100358422,0.008665646275908552,-0.02597412903225806,0.4666666666666667,-0.023225475665589246,0.0,0.444,-0.0017251039892473138
"T=210s [0.75,0.85)",210,3.5,0.75,0.85,0.8,0.09999999999999998,186,16,0.08602150537634409,-1.968633,-0.010584048387096775,-0.1230395625,0.010472021328678568,-0.031109210191306767,0.009941113417113219,0.6875,0.7943749999999999,0.7993750000000001,0.011164562500000001,-0.005172105508064516,0.009769675714007102,-0.02597412903225806,0.3,-0.04087888590531387,0.0,0.161,-0.010786958204301067
"T=210s [0.75,0.90)",210,3.5,0.75,0.9,0.825,0.15000000000000002,186,29,0.15591397849462366,-3.523483,-0.018943456989247313,-0.12149941379310347,0.01343915497179162,-0.04528420073395889,0.00739728675546426,0.7241379310344828,0.8312068965517242,0.8362068965517241,0.009430448275862069,-0.007994243910394265,0.009896362081596253,-0.02597412903225806,0.2222222222222222,-0.05518056281555514,0.0,0.073,-0.019252147026881737
"T=210s [0.75,0.95)",210,3.5,0.75,0.95,0.85,0.19999999999999996,186,58,0.3118279569892473,-2.5518339,-0.013719537096774193,-0.043997136206896555,0.01447206411373927,-0.04208478275970316,0.014645708566154776,0.8448275862068966,0.8782413793103448,0.8817586206896553,0.00706610172413793,-0.01084699110394265,0.00833806353342485,-0.022692870053763442,0.08888888888888889,-0.050422846293128015,0.0,0.171,-0.013895536665806453
"T=210s [0.75,1.00)",210,3.5,0.75,1.0,0.875,0.25,186,159,0.8548387096774194,-1.128840809999999,-0.00606903661290322,-0.0070996277358490525,0.01453615051816684,-0.034559891628510225,0.022421818402703787,0.9433962264150944,0.9452264150943396,0.9472641509433963,0.0032317032075471703,-0.011990897770609318,0.007045537174497717,-0.022692870053763442,0.03333333333333333,-0.041605428803007945,0.0,0.359,-0.0062227254198924855
"T=210s [0.80,0.85)",210,3.5,0.8,0.85,0.825,0.04999999999999993,186,8,0.043010752688172046,-1.6807379999999998,-0.009036225806451612,-0.21009225,0.008108085435865574,-0.024928073260748137,0.006855621647844912,0.625,0.8200000000000001,0.825,0.01009225,-0.0059873519677419345,0.00927116845307703,-0.02597412903225806,0.26666666666666666,-0.03419924171382517,0.0,0.127,-0.009061854215053771
"T=210s [0.80,0.90)",210,3.5,0.8,0.9,0.8500000000000001,0.09999999999999998,186,21,0.11290322580645161,-3.235588,-0.01739563440860215,-0.15407561904761904,0.011697375127852207,-0.040322489659192474,0.005531220841988177,0.7142857142857143,0.8550000000000001,0.86,0.008361333333333335,-0.007956509076612902,0.009238916084228986,-0.02597412903225806,0.2,-0.04956140574342146,0.0,0.053,-0.017527043037634395
"T=210s [0.80,0.95)",210,3.5,0.8,0.95,0.875,0.1499999999999999,186,50,0.26881720430107525,-2.2639389,-0.012171714516129032,-0.04527877799999999,0.012867436623214146,-0.03739189029762876,0.013048461265370695,0.86,0.8957600000000001,0.8990400000000001,0.0062387779999999995,-0.00992519970609319,0.008670685969439254,-0.022692870053763442,0.13333333333333333,-0.046062576267068014,0.0,0.181,-0.012170432676559111
"T=210s [0.80,1.00)",210,3.5,0.8,1.0,0.9,0.19999999999999996,186,151,0.8118279569892473,-0.8409458099999988,-0.004521214032258058,-0.0055691775496688675,0.012934525114654424,-0.02987288325698073,0.02083045519246461,0.9536423841059603,0.9545761589403975,0.956456953642384,0.0027546080132450335,-0.011069106372759855,0.0082317525742136,-0.022692870053763442,0.1,-0.03810463583119433,0.0,0.398,-0.004497621430645154
"T=210s [0.85,0.90)",210,3.5,0.85,0.9,0.875,0.050000000000000044,186,13,0.06989247311827956,-1.5548499999999998,-0.008359408602150536,-0.11960384615384613,0.008479631896988587,-0.024979487120248167,0.008260669915947094,0.7692307692307693,0.8765384615384615,0.8815384615384617,0.007296153846153846,-0.005848713657706093,0.0076429127658544935,-0.020723015215053767,0.2,-0.03262239988610266,0.0,0.175,-0.008465188822580646
"T=210s [0.85,0.95)",210,3.5,0.85,0.95,0.8999999999999999,0.09999999999999998,186,42,0.22580645161290322,-0.5832009000000001,-0.00313548870967742,-0.013885735714285712,0.010006806600849474,-0.02274882964734239,0.01647785222798755,0.9047619047619048,0.9101904761904762,0.913142857142857,0.005504783333333334,-0.007030759483870966,0.008235389307897275,-0.020723015215053767,0.175,-0.030984218955239666,0.0,0.419,-0.003108578461505378
"T=210s [0.85,1.00)",210,3.5,0.85,1.0,0.925,0.15000000000000002,186,143,0.7688172043010753,0.8397921900000013,0.004515011774193555,0.005872672657342666,0.010055835313281525,-0.015194425439838233,0.024224448988225344,0.972027972027972,0.9621048951048953,0.9638111888111888,0.0023441105594405602,-0.007393470652329747,0.008370474449475484,-0.020723015215053767,0.16666666666666666,-0.023564899889313717,0.0,0.692,0.004564232784408606
"T=210s [0.90,0.95)",210,3.5,0.9,0.95,0.925,0.04999999999999993,186,29,0.15591397849462366,0.9716490999999998,0.005223919892473118,0.033505141379310335,0.005268768853233084,-0.0051028670598637265,0.015550706844809963,0.9655172413793104,0.9252758620689657,0.9273103448275863,0.004701755172413794,-0.004750142329749102,0.0083201940726309,-0.020334398709677414,0.26666666666666666,-0.013423061132494626,0.0,0.851,0.005356610361075262
"T=210s [0.90,1.00)",210,3.5,0.9,1.0,0.95,0.09999999999999998,186,130,0.6989247311827957,2.394642190000001,0.01287442037634409,0.018420324538461545,0.005296430856314402,0.002493415897967864,0.02325542485472032,0.9923076923076923,0.9706615384615385,0.9720384615384615,0.0018489062307692316,-0.0047959846322580615,0.008563745151409166,-0.020334398709677414,0.28,-0.006070329253441302,0.0,0.98,0.013029421606989257
"T=210s [0.95,1.00)",210,3.5,0.95,1.0,0.975,0.050000000000000044,186,101,0.543010752688172,1.4229930900000012,0.007650500483870974,0.014089040495049516,0.0008510670628461224,0.005982409040692574,0.009318591927049374,1.0,0.9836930693069307,0.9848811881188119,0.0010297713861386149,-0.0026915405089605704,0.0071372501766516945,-0.014642695322580642,0.26666666666666666,-0.001154841135959121,0.0,1.0,0.007672811245913986
"T=240s [0.50,0.55)",240,4.0,0.5,0.55,0.525,0.050000000000000044,186,6,0.03225806451612903,-2.254643,-0.012121736559139786,-0.37577383333333336,0.006871348347492377,-0.025589579320224844,0.0013461062019452727,0.16666666666666666,0.52,0.525,0.0174405,-0.004278368458781362,0.005275428775296821,-0.015331693548387098,0.2,-0.030865008095521666,0.0,0.022,-0.012010976639784942
"T=240s [0.50,0.60)",240,4.0,0.5,0.6,0.55,0.09999999999999998,186,7,0.03763440860215054,-2.8516950000000003,-0.015331693548387098,-0.40738500000000005,0.007556361598132403,-0.03014216228072661,-0.0005212248160475878,0.14285714285714285,0.5278571428571428,0.5328571428571429,0.017385,-0.004180053978494624,0.008446375983483296,-0.027223440860215057,0.36,-0.0385885382642099,0.0,0.012,-0.015195253973118274
"T=240s [0.50,0.65)",240,4.0,0.5,0.65,0.575,0.15000000000000002,186,12,0.06451612903225806,-5.063560000000001,-0.027223440860215057,-0.4219633333333333,0.010343737719950077,-0.04749716679131721,-0.006949714929112907,0.16666666666666666,0.5666666666666668,0.5716666666666667,0.016963333333333334,-0.0034296908602150537,0.009623806940277303,-0.027223440860215057,0.4666666666666667,-0.05712097373159451,0.0,0.003,-0.027172159994623666
"T=240s [0.50,0.70)",240,4.0,0.5,0.7,0.6,0.19999999999999996,186,14,0.07526881720430108,-4.453968,-0.02394606451612903,-0.3181405714285714,0.01064523959401775,-0.044810734120403824,-0.003081394911854239,0.2857142857142857,0.5821428571428572,0.5871428571428572,0.016712,-0.0015226399641577067,0.01076718924673139,-0.027223440860215057,0.6,-0.05557792336713521,0.0,0.01,-0.023927061370967742
"T=240s [0.50,0.75)",240,4.0,0.5,0.75,0.625,0.25,186,20,0.10752688172043011,-2.9069249999999998,-0.015628629032258062,-0.14534625,0.011258302294474741,-0.03769490152942856,0.006437643464912431,0.5,0.6242500000000001,0.6295,0.01584625,-0.0018753388888888898,0.010961101796154964,-0.029254505376344084,0.5333333333333333,-0.04865600332558352,0.0,0.075,-0.015832155198924742
"T=240s [0.50,0.80)",240,4.0,0.5,0.8,0.65,0.30000000000000004,186,27,0.14516129032258066,-5.441338,-0.029254505376344084,-0.20153103703703706,0.014171522836848891,-0.05703069013656791,-0.0014783206161202572,0.48148148148148145,0.6629629629629629,0.6681481481481482,0.014864370370370373,-0.00470800770609319,0.013990897079399368,-0.04160275806451613,0.4666666666666667,-0.07102158721596728,0.0,0.012,-0.029638700016128994
"T=240s [0.50,0.85)",240,4.0,0.5,0.85,0.675,0.35,186,44,0.23655913978494625,-7.738113,-0.04160275806451613,-0.17586620454545454,0.017534090459411608,-0.07596957536496288,-0.00723594076406938,0.5681818181818182,0.7257954545454545,0.7311363636363635,0.012911659090909093,-0.010255588759856629,0.014324650723754792,-0.04160275806451613,0.26666666666666666,-0.09029422608871766,0.0,0.008,-0.04228364162903226
"T=240s [0.50,0.90)",240,4.0,0.5,0.9,0.7,0.4,186,66,0.3548387096774194,-6.32288448,-0.03399400258064516,-0.09580128000000002,0.01846340200846687,-0.07018227051724021,0.0021942653559499023,0.696969696969697,0.7764090909090909,0.7817575757575757,0.011013401212121214,-0.014153865906810035,0.013321735296568197,-0.04160275806451613,0.13333333333333333,-0.08350400581380842,0.0,0.032,-0.03460234670150539
"T=240s [0.50,0.95)",240,4.0,0.5,0.95,0.725,0.44999999999999996,186,91,0.489247311827957,-6.58109128,-0.0353822111827957,-0.0723196843956044,0.019796290044996168,-0.07418293967098818,0.003418517305396787,0.7582417582417582,0.8170164835164835,0.8212527472527472,0.009308695384615385,-0.01630817112544803,0.009986576603079311,-0.037826643655913976,0.0,-0.08416951627406749,0.0,0.031,-0.03612799946274194
"T=240s [0.50,1.00)",240,4.0,0.5,1.0,0.75,0.5,186,183,0.9838709677419355,-7.035755719999999,-0.037826643655913976,-0.03844675256830601,0.021124938044061663,-0.07923152222227484,0.003578234910446884,0.8688524590163934,0.8992786885245904,0.9020546448087431,0.0052445667759562845,-0.016815212795698926,0.009154084902641411,-0.037826643655913976,0.0,-0.08838560712491625,0.0,0.029,-0.038367387291075264
"T=240s [0.55,0.60)",240,4.0,0.55,0.6,0.575,0.04999999999999993,186,1,0.005376344086021506,-0.5970519999999999,-0.0032099569892473116,-0.5970519999999999,0.0032099569892473107,-0.00950147268817204,0.0030815587096774174,0.0,0.575,0.58,0.017052000000000005,-0.003426725806451613,0.008611159350769412,-0.027223440860215057,0.4,-0.01811263203894145,0.0,0.0,-0.0031842773333333745
"T=240s [0.55,0.65)",240,4.0,0.55,0.65,0.6000000000000001,0.09999999999999998,186,6,0.03225806451612903,-2.808917,-0.01510170430107527,-0.46815283333333335,0.007858530195760839,-0.030504423484766514,0.00030101488261597385,0.16666666666666666,0.6133333333333334,0.6183333333333333,0.016486166666666666,-0.002218715725806452,0.00947701130509558,-0.027223440860215057,0.5,-0.039981434789862096,0.0,0.015,-0.015161183354838728
"T=240s [0.55,0.70)",240,4.0,0.55,0.7,0.625,0.1499999999999999,186,8,0.043010752688172046,-2.199325,-0.011824327956989247,-0.274915625,0.008225279717164812,-0.02794587620263228,0.004297220288653786,0.375,0.6287499999999999,0.63375,0.016165625000000003,-6.51408602150545e-05,0.010071920300994288,-0.027223440860215057,0.6,-0.03801779650362657,0.0,0.07,-0.011916084731182797
"T=240s [0.55,0.75)",240,4.0,0.55,0.75,0.65,0.19999999999999996,186,14,0.07526881720430108,-0.6522819999999999,-0.003506892473118279,-0.046591571428571406,0.008943908875490897,-0.021036953869080437,0.01402316892284388,0.6428571428571429,0.6689285714285714,0.6742857142857144,0.015163000000000001,-0.0004178397849462376,0.010278720718416874,-0.029254505376344084,0.5333333333333333,-0.03131567458749731,0.0,0.356,-0.0038211785591397854
"T=240s [0.55,0.80)",240,4.0,0.55,0.8,0.675,0.25,186,21,0.11290322580645161,-3.186695,-0.0171327688172043,-0.15174738095238097,0.012484462696069981,-0.04160231570150146,0.007336778067092861,0.5714285714285714,0.7038095238095238,0.709047619047619,0.014128333333333335,-0.0032505086021505382,0.013165273347275677,-0.04160275806451613,0.4666666666666667,-0.05476758904877714,0.0,0.086,-0.017627723376344103
"T=240s [0.55,0.85)",240,4.0,0.55,0.85,0.7,0.29999999999999993,186,38,0.20430107526881722,-5.483469999999999,-0.029481021505376338,-0.14430184210526317,0.016250915795519984,-0.06133281646459551,0.0023707734538428345,0.631578947368421,0.7582894736842105,0.7636842105263156,0.012196578947368425,-0.00879808965591398,0.013395336722870424,-0.04160275806451613,0.26666666666666666,-0.07472815318746594,0.0,0.029,-0.030272664989247328
"T=240s [0.55,0.90)",240,4.0,0.55,0.9,0.7250000000000001,0.35,186,60,0.3225806451612903,-4.068241479999999,-0.02187226602150537,-0.06780402466666667,0.0172205706707489,-0.05562458453617321,0.011880052493162468,0.75,0.80205,0.8074333333333333,0.010370691333333336,-0.012696366802867384,0.01232310981499567,-0.04160275806451613,0.13333333333333333,-0.06794769435116887,0.0,0.09,-0.022591370061720437
