contract_id,source_file,entry_time,decision_horizon,direction,profit_margin,all_in_cost,fee_adjusted_edge,predicted_diverge_prob,diverge,realized_profit,model_expected_profit,sample
KXBTC15M-26MAY221245-45,combined_KXBTC15M-26MAY221245-45.csv,2026-05-22 16:44:02.105000+00:00,1m,K+NP,0.0,0.95885425,0.04114574999999998,0.039571830347315276,0,0.04114574999999998,0.001573919652684705,calibration
KXBTC15M-26MAY221500-00,combined_KXBTC15M-26MAY221500-00.csv,2026-05-22 18:59:01.727000+00:00,1m,K+NP,0.0,0.48204433,0.51795567,0.08677726612896287,0,0.51795567,0.4311784038710371,calibration
KXBTC15M-26MAY221530-30,combined_KXBTC15M-26MAY221530-30.csv,2026-05-22 19:28:19.612000+00:00,2m,NK+P,0.0,0.9906043299999999,0.009395670000000078,0.02299230797401256,0,0.009395670000000078,-0.013596637974012483,calibration
KXBTC15M-26MAY221545-45,combined_KXBTC15M-26MAY221545-45.csv,2026-05-22 19:43:01.243000+00:00,2m,K+NP,0.0,0.49461972,0.50538028,0.006980730602035417,0,0.50538028,0.4983995493979646,calibration
KXBTC15M-26MAY221800-00,combined_KXBTC15M-26MAY221800-00.csv,2026-05-22 21:59:00.030000+00:00,1m,NK+P,0.0,0.827008,0.17299200000000003,0.13082450386422725,0,0.17299200000000003,0.04216749613577278,calibration
KXBTC15M-26MAY221815-15,combined_KXBTC15M-26MAY221815-15.csv,2026-05-22 22:13:26.957000+00:00,2m,K+NP,0.0,0.54279973,0.45720026999999996,0.05811687936381315,0,0.45720026999999996,0.3990833906361868,calibration
KXBTC15M-26MAY221845-45,combined_KXBTC15M-26MAY221845-45.csv,2026-05-22 22:43:02.084000+00:00,2m,K+NP,0.0,0.6853338800000001,0.31466611999999994,0.03545869380037827,0,0.31466611999999994,0.2792074261996217,calibration
KXBTC15M-26MAY221915-15,combined_KXBTC15M-26MAY221915-15.csv,2026-05-22 23:13:00.902000+00:00,2m,NK+P,0.0,0.56451472,0.43548528,0.03218583966473786,0,0.43548528,0.4032994403352621,calibration
KXBTC15M-26MAY222100-00,combined_KXBTC15M-26MAY222100-00.csv,2026-05-23 00:58:01.284000+00:00,2m,NK+P,0.0,0.5730680000000001,0.42693199999999987,0.020470663678557925,0,0.42693199999999987,0.40646133632144194,calibration
KXBTC15M-26MAY222130-30,combined_KXBTC15M-26MAY222130-30.csv,2026-05-23 01:28:00.230000+00:00,2m,NK+P,0.0,0.974857,0.025143000000000026,0.04555717924997451,0,0.025143000000000026,-0.020414179249974483,calibration
KXBTC15M-26MAY222215-15,combined_KXBTC15M-26MAY222215-15.csv,2026-05-23 02:14:00.897000+00:00,1m,NK+P,0.0,0.9578279700000001,0.042172029999999916,0.0428258396991809,1,-0.9578279700000001,-0.0006538096991809822,calibration
KXBTC15M-26MAY222245-45,combined_KXBTC15M-26MAY222245-45.csv,2026-05-23 02:43:02.263000+00:00,2m,NK+P,0.0,0.88114017,0.11885983,0.051406637563306205,0,0.11885983,0.06745319243669379,calibration
KXBTC15M-26MAY222300-00,combined_KXBTC15M-26MAY222300-00.csv,2026-05-23 02:58:01.039000+00:00,2m,NK+P,0.0,0.94184977,0.05815022999999997,0.018275256534913787,0,0.05815022999999997,0.039874973465086186,calibration
KXBTC15M-26MAY230745-45,combined_KXBTC15M-26MAY230745-45.csv,2026-05-23 11:43:01.803000+00:00,2m,K+NP,0.0,0.64994977,0.35005023,0.026848039083162294,0,0.35005023,0.3232021909168377,calibration
KXBTC15M-26MAY230800-00,combined_KXBTC15M-26MAY230800-00.csv,2026-05-23 11:59:00.708000+00:00,1m,K+NP,0.0,0.9897507700000001,0.010249229999999887,0.032885050563622516,0,0.010249229999999887,-0.02263582056362263,calibration
KXBTC15M-26MAY230930-30,combined_KXBTC15M-26MAY230930-30.csv,2026-05-23 13:29:00.265000+00:00,1m,NK+P,0.0,0.70604325,0.29395675,0.07483078061319674,0,0.29395675,0.21912596938680323,calibration
KXBTC15M-26MAY231330-30,combined_KXBTC15M-26MAY231330-30.csv,2026-05-23 17:29:01.077000+00:00,1m,K+NP,0.0,0.944233,0.05576700000000001,0.08658203043930851,1,-0.944233,-0.0308150304393085,calibration
KXBTC15M-26MAY231545-45,combined_KXBTC15M-26MAY231545-45.csv,2026-05-23 19:43:02.656000+00:00,2m,K+NP,0.0,0.9991497699999999,0.0008502300000000629,0.061458800035630194,0,0.0008502300000000629,-0.06060857003563013,calibration
KXBTC15M-26MAY231615-15,combined_KXBTC15M-26MAY231615-15.csv,2026-05-23 20:14:00.752000+00:00,1m,NK+P,0.0,0.99263472,0.00736528000000003,0.109518147748565,0,0.00736528000000003,-0.10215286774856497,calibration
KXBTC15M-26MAY231630-30,combined_KXBTC15M-26MAY231630-30.csv,2026-05-23 20:29:00.144000+00:00,1m,K+NP,0.0,0.98632825,0.013671749999999983,0.06281990759973129,0,0.013671749999999983,-0.049148157599731304,calibration
KXBTC15M-26MAY231830-30,combined_KXBTC15M-26MAY231830-30.csv,2026-05-23 22:29:02.002000+00:00,1m,K+NP,0.0,0.98525888,0.014741120000000052,0.09267076639946627,0,0.014741120000000052,-0.07792964639946622,calibration
KXBTC15M-26MAY231900-00,combined_KXBTC15M-26MAY231900-00.csv,2026-05-23 22:59:00.252000+00:00,1m,NK+P,0.0,0.8767130000000001,0.12328699999999992,0.1005788484630647,0,0.12328699999999992,0.022708151536935228,calibration
KXBTC15M-26MAY232000-00,combined_KXBTC15M-26MAY232000-00.csv,2026-05-23 23:58:00.934000+00:00,2m,NK+P,0.0,0.721193,0.278807,0.018316701116729554,0,0.278807,0.26049029888327047,calibration
KXBTC15M-26MAY232030-30,combined_KXBTC15M-26MAY232030-30.csv,2026-05-24 00:29:01.344000+00:00,1m,K+NP,0.0,0.934548,0.06545199999999995,0.12434934648985961,1,-0.934548,-0.058897346489859656,calibration
KXBTC15M-26MAY232045-45,combined_KXBTC15M-26MAY232045-45.csv,2026-05-24 00:43:01.753000+00:00,2m,NK+P,0.0,0.7397043299999999,0.2602956700000001,0.0483808767501745,0,0.2602956700000001,0.2119147932498256,calibration
KXBTC15M-26MAY232100-00,combined_KXBTC15M-26MAY232100-00.csv,2026-05-24 00:58:02.084000+00:00,2m,NK+P,0.0,0.8488597199999999,0.15114028000000013,0.007471159257105056,0,0.15114028000000013,0.14366912074289506,calibration
KXBTC15M-26MAY240030-30,combined_KXBTC15M-26MAY240030-30.csv,2026-05-24 04:28:00.895000+00:00,2m,K+NP,0.0,0.49889748,0.50110252,0.017031692218494092,0,0.50110252,0.4840708277815059,calibration
KXBTC15M-26MAY240100-00,combined_KXBTC15M-26MAY240100-00.csv,2026-05-24 04:59:01.896000+00:00,1m,NK+P,0.0,0.9726130000000001,0.02738699999999994,0.06310780828542979,0,0.02738699999999994,-0.03572080828542985,calibration
KXBTC15M-26MAY240130-30,combined_KXBTC15M-26MAY240130-30.csv,2026-05-24 05:28:09.886000+00:00,2m,K+NP,0.0,0.99691248,0.0030875200000000103,0.06491100192967936,0,0.0030875200000000103,-0.06182348192967935,calibration
KXBTC15M-26MAY240200-00,combined_KXBTC15M-26MAY240200-00.csv,2026-05-24 05:58:00.344000+00:00,2m,NK+P,0.0,0.54673388,0.45326612,0.04234872503177005,0,0.45326612,0.41091739496822993,calibration
KXBTC15M-26MAY240245-45,combined_KXBTC15M-26MAY240245-45.csv,2026-05-24 06:43:00.055000+00:00,2m,NK+P,0.0,0.98008977,0.01991023000000003,0.047164504240733686,0,0.01991023000000003,-0.027254274240733657,calibration
KXBTC15M-26MAY240415-15,combined_KXBTC15M-26MAY240415-15.csv,2026-05-24 08:13:00.204000+00:00,2m,K+NP,0.0,0.99808208,0.0019179200000000174,0.029900848832832776,0,0.0019179200000000174,-0.02798292883283276,calibration
KXBTC15M-26MAY240430-30,combined_KXBTC15M-26MAY240430-30.csv,2026-05-24 08:28:11.429000+00:00,2m,NK+P,0.0,0.54459472,0.45540528,0.03316034610716087,0,0.45540528,0.4222449338928391,calibration
