sample,profit_margin,contracts,model_signal_contracts,trades,trade_rate,divergences,divergence_rate,mean_all_in_cost,mean_fee_adjusted_edge,mean_predicted_diverge_prob,mean_profit_per_trade,mean_profit_per_contract,total_profit,total_model_expected_profit,bootstrap_expected_total_profit,bootstrap_total_profit_ci_low,bootstrap_total_profit_ci_high,bootstrap_expected_trades,bootstrap_trades_ci_low,bootstrap_trades_ci_high,arb_opportunities,total_arb_opportunity_seconds,avg_arb_opportunity_seconds,bootstrap_expected_avg_arb_opportunity_seconds,bootstrap_avg_arb_opportunity_seconds_ci_low,bootstrap_avg_arb_opportunity_seconds_ci_high
calibration,0.78,232,205,6,0.02586206896551724,4,0.6666666666666666,0.13716013166666668,0.8628398683333334,0.047968485379908034,0.19617320166666663,0.005073444870689654,1.1770392099999998,4.8892282977205515,1.1690982165450001,-0.76194733625,3.9521772772499992,6.0135,2.0,11.0,7,28.134999999999998,4.019285714285714,3.9637685426277636,2.319566666666667,5.197166666666667
calibration,0.79,232,205,6,0.02586206896551724,4,0.6666666666666666,0.13716013166666668,0.8628398683333334,0.047968485379908034,0.19617320166666663,0.005073444870689654,1.1770392099999998,4.8892282977205515,1.1637038018049999,-0.8344447400000001,3.9412596769999992,6.014,2.0,11.0,8,24.138999999999996,3.0173749999999995,3.114492638464872,1.977596666666667,4.721746428571417
calibration,0.8,232,205,6,0.02586206896551724,4,0.6666666666666666,0.09123243999999998,0.9087675599999999,0.047968485379908034,0.24210089333333337,0.0062612300000000004,1.4526053600000002,5.164794447720552,1.4315039575750002,-0.5904981200000001,4.4155848269999955,5.9105,2.0,11.0,6,18.107999999999997,3.0179999999999993,2.993261088319125,1.8679999999999999,4.204039999999999
calibration,0.81,232,205,6,0.02586206896551724,4,0.6666666666666666,0.09123243999999998,0.9087675599999999,0.047968485379908034,0.24210089333333337,0.0062612300000000004,1.4526053600000002,5.164794447720552,1.45959078918,-0.61468749,4.383165012999996,6.0125,2.0,11.0,6,18.107999999999997,3.0179999999999993,3.0181089925303684,1.8519999999999999,4.2697031249999995
calibration,0.82,232,205,6,0.02586206896551724,4,0.6666666666666666,0.09123243999999998,0.9087675599999999,0.047968485379908034,0.24210089333333337,0.0062612300000000004,1.4526053600000002,5.164794447720552,1.442462435935,-0.6346836655000001,4.450726222999999,5.956,1.9750000000000014,11.0,6,18.107999999999997,3.0179999999999993,2.999257056953011,1.8503333333333334,4.21903125
calibration,0.83,232,205,6,0.02586206896551724,4,0.6666666666666666,0.09123243999999998,0.9087675599999999,0.047968485379908034,0.24210089333333337,0.0062612300000000004,1.4526053600000002,5.164794447720552,1.43225363187,-0.6193836622500001,4.388200897499999,6.013,2.0,11.0,6,18.107999999999997,3.0179999999999993,3.030896551615996,1.8679999999999999,4.291766666666667
calibration,0.84,232,205,5,0.021551724137931036,3,0.6,0.076000528,0.923999472,0.0521971323483605,0.323999472,0.006982747241379311,1.6199973600000002,4.359011698258198,1.634679016415,-0.36401549,4.502543171249999,5.0125,1.0,10.0,5,17.153,3.4305999999999996,3.447815827676382,2.602,4.549799999999999
calibration,0.85,232,205,5,0.021551724137931036,3,0.6,0.076000528,0.923999472,0.0521971323483605,0.323999472,0.006982747241379311,1.6199973600000002,4.359011698258198,1.631768522535,-0.38367905225000004,4.542634962499998,4.995,1.0,10.0,5,17.153,3.4305999999999996,3.429076386682992,2.5673850000000003,4.465999999999999
calibration,0.86,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.686398790385,-0.21553043,4.5491994799999995,4.9625,1.0,10.0,5,15.103,3.0206,3.018507418222051,2.5395,3.3935
calibration,0.87,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.689266057375,-0.25334053,4.54813095,5.0035,1.0,10.0,5,15.103,3.0206,3.025860181480985,2.5824,3.4313333333333333
calibration,0.88,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.6806710263149998,-0.23971979999999998,4.54250998725,4.9355,1.0,10.0,5,15.103,3.0206,3.024730455735302,2.526,3.3911666666666664
calibration,0.89,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.702574749195,-0.23865127,4.548130949999999,4.9875,1.0,10.0,5,15.103,3.0206,3.022230254380643,2.526,3.4313333333333333
calibration,0.9,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.6964054232999999,-0.23865126999999997,4.5491994799999995,5.0635,1.0,10.0,5,15.103,3.0206,3.01903477418359,2.526,3.3935
calibration,0.91,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.71064731182,-0.21553043,4.612412111249999,4.9535,1.0,10.0,5,15.103,3.0206,3.017245076746057,2.526,3.4146
calibration,0.92,232,205,5,0.021551724137931036,3,0.6,0.059130822000000006,0.940869178,0.0521971323483605,0.340869178,0.00734631849137931,1.70434589,4.443360228258197,1.69143547612,-0.21712355449999998,4.51503757,5.041,1.0,10.0,5,15.103,3.0206,3.0227287118862964,2.569514285714286,3.412957142857143
calibration,0.93,232,205,5,0.021551724137931036,3,0.6,0.056677662,0.943322338,0.0521971323483605,0.343322338,0.007399188318965518,1.7166116900000001,4.455626028258197,1.754046259425,-0.21659895999999998,4.5796516305,4.9745,1.0,10.0,5,13.11,2.622,2.64544747481318,1.5295,3.423213333333331
calibration,0.94,232,205,2,0.008620689655172414,2,1.0,0.02322295,0.97677705,0.037986702283972475,-0.02322295,-0.0002001978448275862,-0.0464459,1.877580695432055,-0.04749769768999999,-0.11708117,0.0,2.0555,0.0,5.0,2,3.815,1.9075,1.875453681213119,0.3,3.515
calibration,0.95,232,205,2,0.008620689655172414,2,1.0,0.02322295,0.97677705,0.037986702283972475,-0.02322295,-0.0002001978448275862,-0.0464459,1.877580695432055,-0.04631382488499999,-0.11708117,0.0,2.002,0.0,5.0,2,3.815,1.9075,1.9567971909654276,0.3,3.515
calibration,0.96,232,205,2,0.008620689655172414,2,1.0,0.02322295,0.97677705,0.037986702283972475,-0.02322295,-0.0002001978448275862,-0.0464459,1.877580695432055,-0.04583533836,-0.11708117,0.0,2.027,0.0,5.0,2,3.815,1.9075,1.933565581340063,0.3,3.515
calibration,0.97,232,205,2,0.008620689655172414,2,1.0,0.02322295,0.97677705,0.037986702283972475,-0.02322295,-0.0002001978448275862,-0.0464459,1.877580695432055,-0.046109621564999995,-0.11901401,0.0,2.0365,0.0,5.0,2,3.815,1.9075,1.9379997870469596,0.3,3.515
calibration,0.98,232,205,1,0.004310344827586207,1,1.0,0.013704370000000002,0.98629563,0.051449210636659026,-0.013704370000000002,-5.9070560344827594e-05,-0.013704370000000002,0.934846419363341,-0.013491952265000004,-0.04111311000000001,0.0,0.9775,0.0,3.0,1,1.476,1.476,1.4759999999999998,1.476,1.476
calibration,0.99,232,205,0,0.0,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,,,
test,0.0,232,203,189,0.8146551724137931,4,0.021164021164021163,0.8399048248148148,0.1600951751851852,0.04779775554276759,0.13893115402116402,0.11318098323275862,26.25798811,21.224212312416924,26.350599410235002,19.180283203000002,33.382845384499994,188.9925,177.0,201.0,372,9863.688999999998,26.515293010752686,26.609595805803277,23.769325736948904,29.48907522051474
test,0.01,232,203,186,0.8017241379310345,4,0.021505376344086023,0.8072469011290321,0.19275309887096778,0.04815169012616347,0.17124772252688172,0.13729343271551725,31.85207639,26.895862026533596,31.753234316765,24.269614187750005,38.893556322,186.1325,174.0,197.02499999999986,386,8473.095000000001,21.95102331606218,22.0256304011119,19.681781439456152,24.713774882517253
test,0.02,232,203,180,0.7758620689655172,4,0.022222222222222223,0.760243445388889,0.23975655461111112,0.047861317176077375,0.2175343323888889,0.16877663719827585,39.15617983,34.54114273830607,39.207990664395,31.445460387500002,46.43522211174999,179.9535,167.975,192.0,368,7426.321,20.180220108695654,20.273411343009368,17.842587360974214,23.0396889543604
test,0.03,232,203,168,0.7241379310344828,4,0.023809523809523808,0.7293388930357142,0.2706611069642857,0.04726067236096064,0.24685158315476188,0.17875459469827584,41.47106597,37.531273013358614,41.552087128400004,33.82421867275,49.105875091,167.816,154.0,181.0,312,6681.975,21.41658653846154,21.508043477601326,19.014811998138434,24.15801960670003
test,0.04,232,203,165,0.7112068965517241,4,0.024242424242424242,0.7124322305454546,0.2875677694545455,0.04680662756069256,0.2633253452121212,0.18727880155172413,43.44868196,39.72558841248572,43.564212182705,35.509891517,51.332975866,164.9635,151.0,178.0,301,6399.284000000001,21.26007973421927,21.31461390048599,18.75616041440463,24.157590267040558
test,0.05,232,203,162,0.6982758620689655,4,0.024691358024691357,0.6930201790123457,0.3069798209876543,0.04629230150599466,0.282288462962963,0.19711521982758623,45.730731000000006,42.23137815602887,45.87085074790999,37.977075316249994,53.385908181999994,161.6965,148.0,175.0,304,6082.03,20.006677631578945,20.0569711028872,17.492901164830837,22.80825214402735
test,0.06,232,203,161,0.6939655172413793,4,0.024844720496894408,0.6798337583229813,0.3201662416770187,0.04639517426254131,0.2953215211801242,0.20494295219827585,47.54676491,44.07714185373085,47.518004731575,39.5873839705,55.621256398750006,160.83,146.0,175.0,295,5892.084000000001,19.97316610169492,20.082881226722233,17.568046823893958,22.849136567061684
test,0.07,232,203,156,0.6724137931034483,4,0.02564102564102564,0.6691719516666667,0.33082804833333335,0.04561553220456582,0.3051870226923077,0.20521196353448276,47.60917554,44.49315251608773,47.58630777077,39.335121547,56.09635125799999,156.1265,142.0,170.0,282,5695.395,20.196436170212767,20.178905591678312,17.46473923666503,23.118281993734367
test,0.08,232,203,155,0.6681034482758621,4,0.025806451612903226,0.6612913535483871,0.3387086464516129,0.045520963842760304,0.3129021948387096,0.20905103534482755,48.499840199999994,45.44409080437215,48.53437507635,40.215753240249995,56.19738517449999,154.8755,141.0,169.0,267,5529.562,20.709970037453182,20.712507383958147,17.96038679118774,23.729794262295076
test,0.09,232,203,152,0.6551724137931034,4,0.02631578947368421,0.6534539632894737,0.34654603671052636,0.0446934954197192,0.3202302472368421,0.20980602405172416,48.67499758,45.88158627620268,48.64275107165,40.77091816825,56.49724675025001,152.011,138.0,166.0,255,5375.614,21.08083921568627,21.110957635720546,18.291415407946424,24.17694060737813
test,0.1,232,203,147,0.6336206896551724,4,0.027210884353741496,0.6432265910204082,0.35677340897959187,0.044331272160825046,0.3295625246258503,0.208817634137931,48.44569111999999,45.928994112358716,48.389668511530004,40.16623887725,56.036388582499995,147.206,132.975,161.0,245,5259.33,21.46665306122449,21.4950774812571,18.828758605169337,24.443392723476503
test,0.11,232,203,146,0.6293103448275862,4,0.0273972602739726,0.6394461058219177,0.36055389417808226,0.04421290657402676,0.3331566339041096,0.20965891616379312,48.64086855,46.185784190192095,48.535547339020006,40.205412556249996,56.290104230749996,145.7735,131.0,160.0,240,5168.8820000000005,21.537008333333336,21.67505910251505,18.88801324689738,24.842070013392853
test,0.12,232,203,145,0.625,4,0.027586206896551724,0.6347954015172415,0.36520459848275866,0.04378894127392091,0.3376183915862069,0.21101149474137929,48.95466678,46.60527029528147,48.99267565807,41.16015551900001,56.71480826349999,145.0445,130.975,160.0,239,5094.224,21.314744769874476,21.333392544066754,18.53596301001855,24.32118542998687
test,0.13,232,203,142,0.6120689655172413,4,0.028169014084507043,0.6281833789436619,0.371816621056338,0.04342518999094644,0.34364760697183094,0.21033603530172412,48.79796019,46.6315832112856,48.85422934599999,41.07439711975,56.635197461749996,141.992,127.0,157.0,231,4976.607,21.543753246753248,21.572736347133354,18.85956292380158,24.69087622999596
test,0.14,232,203,140,0.603448275862069,4,0.02857142857142857,0.6187612380714286,0.3812387619285714,0.04343027008355009,0.35266733335714284,0.2128164942672414,49.37342667,47.29318885830298,49.33140279386001,41.315315074749996,56.989741740749984,139.927,125.0,155.0,229,4876.853,21.296301310043667,21.30881907225408,18.594054987569372,24.128795430847696
test,0.15,232,203,138,0.5948275862068966,4,0.028985507246376812,0.6136288865942029,0.3863711134057971,0.04306512519564713,0.3573856061594203,0.21258281745689653,49.319213649999995,47.3762263730007,49.403125393065,41.37042644975,57.2626577915,137.984,123.0,152.0,225,4802.192999999999,21.343079999999997,21.387227059098628,18.579162800360432,24.551962285774586
test,0.16,232,203,134,0.5775862068965517,4,0.029850746268656716,0.6024687114925372,0.3975312885074627,0.043096761379323695,0.367680542238806,0.21236720974137932,49.26919266,47.49422663517062,49.274389824465004,41.52735585425,57.00335472424999,134.184,119.0,148.0,219,4659.802,21.277634703196345,21.316028027212713,18.656154666691886,24.37047977602425
test,0.17,232,203,133,0.5732758620689655,4,0.03007518796992481,0.5994179663909774,0.4005820336090226,0.043253097215282525,0.3705068456390978,0.21240263133620693,49.27741047000001,47.52474854036742,49.343236485679995,41.2575507225,56.81005825674998,132.8875,118.0,147.0,217,4589.273,21.148723502304147,21.17974160645176,18.2875759989109,24.241230142349227
test,0.18,232,203,130,0.5603448275862069,4,0.03076923076923077,0.5910215092307691,0.4089784907692308,0.0431302693861144,0.37820926,0.21192760258620688,49.167203799999996,47.56026877980513,49.262342800694995,41.3159136,57.27866587374999,130.1485,115.0,145.0,208,4476.921,21.523658653846155,21.599008672248356,18.750842604166667,24.869470189329956
test,0.19,232,203,124,0.5344827586206896,4,0.03225806451612903,0.5785251378225806,0.4214748621774193,0.04333986546821007,0.38921679766129036,0.20802966771551726,48.26288291,46.88873959194195,48.24971376231,40.685243003000004,56.29535004474999,124.2185,109.0,139.0,201,4229.622,21.04289552238806,21.077671725290177,17.911132468553458,24.329038654533637
test,0.2,232,203,121,0.521551724137931,4,0.03305785123966942,0.5723466891735537,0.42765331082644625,0.04318094094694532,0.39459545958677683,0.20580194228448276,47.74605061,46.52115675541961,47.85191101909,40.081570359,55.422591114999996,120.715,105.0,135.0,201,4119.48,20.494925373134325,20.556281199071176,17.59068885209334,23.749268559144525
test,0.21,232,203,121,0.521551724137931,4,0.03305785123966942,0.5704251915702478,0.42957480842975204,0.04318094094694532,0.3965169571900826,0.20680410267241378,47.97855182,46.75365796541961,47.961620826810005,39.95301628275,55.937299261,120.9305,106.0,136.0,199,4074.114,20.472934673366833,20.60084273669577,17.59294501718604,23.87708052703972
test,0.22,232,203,120,0.5172413793103449,4,0.03333333333333333,0.5676392209166666,0.4323607790833333,0.04297963547817072,0.39902744575,0.2063935064224138,47.88329349,46.72573723261951,47.94614157504,40.119214832,56.161132136499994,119.9945,104.0,135.0,197,4035.794,20.48626395939086,20.518525946078988,17.564685085526314,23.648564357410883
test,0.23,232,203,118,0.5086206896551724,4,0.03389830508474576,0.5627117531355931,0.43728824686440676,0.04322025266714538,0.403389941779661,0.20517247038793102,47.600013129999994,46.50002331527685,47.58729945895,39.57615748125,55.31892710599999,117.7595,103.0,132.0,195,3982.9539999999997,20.425405128205128,20.456383893686997,17.420242932960896,23.63109716367302
test,0.24,232,203,117,0.5043103448275862,3,0.02564102564102564,0.5600774104273504,0.43992258957264957,0.04307798945862176,0.4142815639316239,0.20892647836206896,48.47094298,46.430818213341254,48.41827035491,40.8361197495,56.26018195525,117.2295,102.0,132.0,194,3954.439,20.38370618556701,20.474466279239095,17.57742089867841,23.86369814814815
test,0.25,232,203,115,0.4956896551724138,3,0.02608695652173913,0.5556036075652174,0.4443963924347826,0.04296721786718155,0.4183094359130434,0.20735166004310343,48.105585129999994,46.164355075274116,48.223305710815,41.0237521125,56.23216939749999,115.0505,101.0,130.0,188,3896.1519999999996,20.724212765957443,20.731462768255188,17.603320111769058,24.101357740361735
test,0.26,232,203,115,0.4956896551724138,3,0.02608695652173913,0.551561033652174,0.44843896634782615,0.04296721786718155,0.42235200982608695,0.20935552211206895,48.57048113,46.62925107527412,48.590723743145,41.166711257500005,56.120039170750005,114.821,100.0,129.0,186,3869.993,20.806413978494625,20.82900109304504,17.658009602053916,24.32859083300825
test,0.27,232,203,113,0.4870689655172414,3,0.02654867256637168,0.5475904615929204,0.45240953840707965,0.04359416239966774,0.4258608658407079,0.2074236113793103,48.122277839999995,46.19613748883754,48.12645008198,40.51975069075,56.417680874249996,112.8785,98.0,128.0,182,3822.551,21.00302747252747,21.08296332246814,18.096989818791737,24.491419147116318
test,0.28,232,203,110,0.47413793103448276,3,0.02727272727272727,0.5404484233636364,0.4595515766363636,0.04318387217475392,0.4322788493636364,0.2049597992672414,47.55067343,45.80044749077707,47.613927887215006,39.45474503275,55.476359851750004,110.1275,95.0,125.0,177,3756.5,21.22316384180791,21.33005966114858,18.165012193437544,24.90954202516507
test,0.29,232,203,107,0.46120689655172414,3,0.028037383177570093,0.5341937607476636,0.4658062392523364,0.04319504024270962,0.4377688560747663,0.20190201551724135,46.841267599999995,45.21939829403007,46.851508390545,39.03434169450001,54.602846361249995,107.233,91.975,122.0,171,3688.425,21.569736842105264,21.628367857386568,18.43269820503331,25.163081878236756
test,0.3,232,203,107,0.46120689655172414,3,0.028037383177570093,0.5335495644859813,0.46645043551401866,0.04319504024270962,0.4384130523364486,0.20219912327586206,46.9101966,45.28832729403007,46.81787451471,38.713559101250006,54.50199146649999,106.927,92.0,122.0,168,3673.665,21.86705357142857,21.940767688842392,18.596871880077998,25.424118453757217
test,0.31,232,203,104,0.4482758620689655,3,0.028846153846153848,0.5282070031730769,0.47179299682692305,0.04294453714057893,0.4429468429807692,0.19856237788793102,46.06647167,44.60023980737979,45.958337097800005,38.25640228899999,53.831096599499986,103.788,89.0,119.0,165,3559.0209999999997,21.56982424242424,21.58463393603265,18.32249320191599,25.077338287037037
test,0.32,232,203,102,0.4396551724137931,3,0.029411764705882353,0.5241657715686274,0.4758342284313725,0.04269083676071408,0.44642246372549016,0.19627194525862068,45.5350913,44.18062595040716,45.54962047706,37.69058194150001,53.39897096724997,101.871,87.0,117.0,158,3430.356,21.711113924050633,21.782069758832527,18.54139614724722,25.233494272880407
test,0.33,232,203,102,0.4396551724137931,3,0.029411764705882353,0.5201003710784314,0.4798996289215686,0.04269083676071408,0.45048786421568626,0.19805931961206896,45.94976215,44.59529680040717,45.86423499598,37.84999585125,53.83824051874999,102.1605,88.0,116.0,154,3408.507,22.133162337662338,22.143926705525526,18.818159150910365,25.759870423200447
test,0.34,232,203,101,0.4353448275862069,3,0.0297029702970297,0.5161661190099011,0.483833880990099,0.042653592963248145,0.45413091069306927,0.19770354301724136,45.86722198,44.55920909071193,45.678749399195006,38.01212019925,53.30757998674999,101.078,86.0,116.0,153,3381.426,22.100823529411763,22.19288612938198,19.0697681901871,25.6755979205695
test,0.35,232,203,99,0.4267241379310345,3,0.030303030303030304,0.5104298414141414,0.48957015858585856,0.04255893237498868,0.4592671282828283,0.19598036939655172,45.4674457,44.25411139487612,45.44409268493,37.6288045115,53.29568103724999,99.119,85.0,114.0,150,3265.688,21.771253333333334,21.82731549553532,18.47059375,25.453620321878752
test,0.36,232,203,97,0.41810344827586204,3,0.030927835051546393,0.5076249279381443,0.49237507206185566,0.04255624061178564,0.46144723701030926,0.1929326809913793,44.76038199,43.63242665065679,44.82919223100001,37.025662669999996,52.611835796499996,97.0645,83.0,111.0,146,3198.6539999999995,21.908589041095887,21.925576241820345,18.386842936507936,25.5406623150627
test,0.37,232,203,95,0.40948275862068967,3,0.031578947368421054,0.5000755458947368,0.49992445410526315,0.041915721484738135,0.4683455067368421,0.1917794100862069,44.49282314,43.510829598949876,44.445592890555,36.3248489785,52.25961917224999,95.1205,80.0,110.0,143,3080.0519999999997,21.538825174825174,21.50400813469864,18.12730739337519,24.941975725601836
test,0.38,232,203,94,0.4051724137931034,3,0.031914893617021274,0.4985202528723404,0.5014797471276595,0.04169981088370788,0.4695648535106382,0.19025472512931033,44.13909622999999,43.219314006931455,44.404190695335004,36.511262507,52.15024852649999,94.0615,79.975,109.0,140,3050.362,21.7883,21.856375639162163,18.412727593992347,25.621912275565965
test,0.39,232,203,94,0.4051724137931034,3,0.031914893617021274,0.4973393857446808,0.5026606142553192,0.04169981088370788,0.4707457206382979,0.1907331799137931,44.25009774,43.33031551693146,44.271604579679995,36.379314586,52.07105874574998,93.8395,79.0,109.0,138,3040.29,22.03108695652174,22.144591513388487,18.775807312834228,25.86709276209677
test,0.4,232,203,92,0.39655172413793105,3,0.03260869565217391,0.49264761760869563,0.5073523823913044,0.041524833221786704,0.4747436867391304,0.1882604275,43.676419179999996,42.85613452359562,43.76287006624,35.9534089375,51.83289878899998,92.1085,78.0,107.0,137,3000.021,21.897963503649635,21.873970727986126,18.504832775693924,25.43279809198543
test,0.41,232,203,92,0.39655172413793105,3,0.03260869565217391,0.492311938152174,0.507688061847826,0.041524833221786704,0.4750793661956521,0.18839354176724135,43.707301689999994,42.887017033595626,43.80741730185499,35.90341410275,51.866520305,91.975,77.975,107.0,141,2953.9230000000002,20.9498085106383,20.983206833489167,17.711415384615382,24.517496694460988
test,0.42,232,203,88,0.3793103448275862,3,0.03409090909090909,0.48795138670454546,0.5120486132954546,0.04116944989479332,0.4779577042045455,0.1812943015948276,42.06027797,41.43736637925818,42.06698138310001,34.554202060749994,49.97465213425,88.1295,74.0,103.0,135,2781.318,20.602355555555558,20.739539470361365,17.253195491990848,24.466099999999997
test,0.43,232,203,85,0.36637931034482757,3,0.03529411764705882,0.4846314160000001,0.515368584,0.04056708832431009,0.4800744663529412,0.17588935189655172,40.80632964,40.35812713243364,40.73992443564,33.419292090000006,48.38066775624999,85.243,71.0,99.0,127,2693.568,21.209196850393703,21.258810171076867,17.861053997385355,25.25879688607799
test,0.44,232,203,79,0.34051724137931033,3,0.0379746835443038,0.4769588377215189,0.5230411622784811,0.04073349268728637,0.4850664787341772,0.1651734992241379,38.320251819999996,38.102305897704376,38.447642074065,30.657545002999996,46.224408853250004,78.7425,64.0,93.0,114,2413.161,21.16807894736842,21.277111971125137,17.546093529411767,25.40089498386
test,0.45,232,203,75,0.3232758620689655,3,0.04,0.4726918686666666,0.5273081313333333,0.04070065847080957,0.4873081313333334,0.15753495625000002,36.54810985,36.495560464689284,36.385821851879996,29.003770631249996,44.11689313824999,74.991,61.0,88.02499999999986,108,2332.461,21.59686111111111,21.611218027203577,17.786356330562302,25.863383975856696
test,0.46,232,203,70,0.3017241379310345,3,0.04285714285714286,0.4665308369999999,0.5334691630000001,0.04145495971734928,0.4906120201428572,0.14802948883620692,34.342841410000005,34.44099422978555,34.39979720242,27.269849977750003,42.007939847749995,70.0165,56.0,84.0,102,2132.817,20.909970588235293,21.044805464891194,16.903825897054755,25.82533811638306
test,0.47,232,203,65,0.2801724137931034,3,0.046153846153846156,0.4600115939999999,0.5399884060000001,0.04089639797672638,0.4938345598461538,0.13835882064655172,32.09924639,32.440980521512785,32.173479136915,24.617599706500002,39.747132442499996,64.9525,52.0,79.0,97,1868.5439999999999,19.263340206185564,19.24276675831857,15.315616111111112,23.673303392857143
test,0.48,232,203,53,0.22844827586206898,2,0.03773584905660377,0.4420311398113207,0.5579688601886793,0.04391770135715877,0.5202330111320754,0.11884633443965517,27.572349589999998,27.244711418070583,27.643439724645003,20.6920171155,35.144874952,53.1295,41.0,66.02499999999986,83,1405.09,16.92879518072289,16.969593218596064,13.410441948125404,20.782312834311796
test,0.49,232,203,43,0.1853448275862069,2,0.046511627906976744,0.4218883509302326,0.5781116490697674,0.0466685972326026,0.5316000211627907,0.09852931426724137,22.85880091,22.852051228998086,22.828581033005,16.69059120575,29.657306322499995,42.933,32.0,55.0,64,1098.284,17.1606875,17.249707450118112,13.140167513778323,21.9096846192185
test,0.5,232,203,35,0.15086206896551724,2,0.05714285714285714,0.40145876771428574,0.5985412322857144,0.04784544548867343,0.541398375142857,0.08167647900862067,18.948943129999996,19.274352537896426,18.860027384290003,12.508664103,25.585991255249997,35.0335,25.0,46.0,53,937.483,17.68835849056604,17.712437571665138,13.183260663265308,23.387736886252043
test,0.51,232,203,33,0.14224137931034483,2,0.06060606060606061,0.39539164545454547,0.6046083545454546,0.05018966896985114,0.5440022939393939,0.07737963663793103,17.952075699999998,18.29581662399491,17.97159543144,12.059247916,24.60357108624999,33.019,23.0,44.0,50,864.2750000000001,17.285500000000003,17.33120109826079,12.566723913043477,22.670694347826075
test,0.52,232,203,30,0.12931034482758622,2,0.06666666666666667,0.3859809023333333,0.6140190976666666,0.05143517297557555,0.547352431,0.07077833159482758,16.42057293,16.877517740732735,16.417846200965,10.727964778750001,22.900069683749997,30.054,21.0,41.0,46,781.946,16.998826086956523,17.004574349610202,12.203156132075472,22.88000013888888
test,0.53,232,203,25,0.10775862068965517,2,0.08,0.35570028080000005,0.6442997192,0.047562240200287285,0.5642997192,0.06080815939655172,14.10749298,14.918436974992819,14.072412695125,8.586520822499999,20.110245797749982,24.817,16.0,35.0,36,643.9660000000001,17.887944444444447,17.862325673457555,12.16412355263158,24.54807288461538
test,0.54,232,203,24,0.10344827586206896,2,0.08333333333333333,0.35098810583333334,0.6490118941666666,0.04717219635381071,0.5656785608333333,0.05851847181034482,13.57628546,14.444152747508543,13.506559992029999,8.06158669475,19.83170490125,23.9355,15.0,33.0,36,641.09,17.808055555555555,17.949106253749996,12.056220593635251,25.040545142857138
test,0.55,232,203,22,0.09482758620689655,2,0.09090909090909091,0.33925302545454544,0.6607469745454545,0.04987371257940369,0.5698378836363637,0.05403635103448276,12.53643344,13.439211763253118,12.642332196655,7.33687481875,18.61260659325,22.006,13.975000000000001,31.0,34,561.394,16.511588235294116,16.666909630253294,10.615579605263159,23.720722664071186
test,0.56,232,203,20,0.08620689655172414,2,0.1,0.3281507795,0.6718492205,0.050027423149759186,0.5718492205000001,0.04929734659482759,11.43698441,12.436435947004815,11.533835885950001,6.127620008249999,17.436875166,19.9905,12.0,29.0,31,538.265,17.363387096774193,17.282173888014153,10.771907065217393,25.050345412087893
test,0.57,232,203,19,0.08189655172413793,2,0.10526315789473684,0.3224503531578947,0.6775496468421052,0.05036948933217105,0.5722864889473684,0.04686829004310345,10.87344329,11.916422992688748,10.753469781675001,5.5193159805,16.604999194749997,18.9975,11.975000000000001,27.0,30,537.4680000000001,17.9156,18.003453673131588,11.051006551116334,26.026515682926828
test,0.58,232,203,14,0.0603448275862069,2,0.14285714285714285,0.2820951085714286,0.7179048914285712,0.054846395208094034,0.5750477485714285,0.0347011572413793,8.050668479999999,9.282818947086682,8.092838500455,3.5398861267500004,13.401281210499999,13.942,7.0,21.0,21,378.365,18.017380952380954,17.923560813434634,9.723365873015872,27.821754945652156
test,0.59,232,203,14,0.0603448275862069,2,0.14285714285714285,0.2820951085714286,0.7179048914285712,0.054846395208094034,0.5750477485714285,0.0347011572413793,8.050668479999999,9.282818947086682,7.992579897924999,3.4390752109999996,13.467755735999997,14.085,8.0,22.0,21,374.312,17.824380952380952,17.990644595906726,9.5867625,28.56747023809524
test,0.6,232,203,14,0.0603448275862069,2,0.14285714285714285,0.28194241142857146,0.7180575885714283,0.054846395208094034,0.5752004457142856,0.03471037172413793,8.052806239999999,9.284956707086682,8.166687829685,3.4779566797499997,13.536691189249998,13.8195,7.0,21.0,23,364.365,15.841956521739132,15.680482489272688,8.587863541666668,23.002362944664025
test,0.61,232,203,13,0.05603448275862069,2,0.15384615384615385,0.25931478384615386,0.7406852161538461,0.057845288209885985,0.5868390623076922,0.03288322331896552,7.628907809999999,8.876919063271481,7.680507552990001,3.19367965625,12.972174539999996,13.115,7.0,20.0,20,306.23900000000003,15.311950000000001,15.144026579986937,7.323540789473682,23.831495833333328
