feature,importance,importance_normalized,importance_type
price_spread_roll10_std_change,1.1322027243864112,0.02361412145438866,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_last,1.050443785952797,0.021908891939771868,abs_scaled_logit_coefficient
price_spread_std,0.9334102267175498,0.01946794684884899,abs_scaled_logit_coefficient
kalshi_btc_price_lag5_change,0.9147156408597215,0.019078037681985346,abs_scaled_logit_coefficient
window_rows,0.8323847644311535,0.017360879373181506,abs_scaled_logit_coefficient
kalshi_last_price_change,0.8060775801892542,0.016812195793438442,abs_scaled_logit_coefficient
feeds_on_same_side_x_elapsed_fraction_std,0.7636618309349698,0.015927539156516474,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_std_range,0.7498848308447907,0.015640195073695157,abs_scaled_logit_coefficient
price_spread_abs_x_elapsed_fraction_std,0.6970342134348915,0.014537900518510135,abs_scaled_logit_coefficient
spread_vs_distance_ratio_x_elapsed_fraction_mean,0.6577278468908027,0.013718095643013253,abs_scaled_logit_coefficient
spread_vs_distance_ratio_mean,0.6355167952286345,0.013254844265602564,abs_scaled_logit_coefficient
implied_prob_spread_roll10_std_mean,0.6316495500156764,0.013174185920426627,abs_scaled_logit_coefficient
feeds_on_same_side_std,0.5887201495990838,0.012278816165905952,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_10_mean,0.5859435459200305,0.012220905108905625,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_range,0.5789461464568936,0.012074961774528879,abs_scaled_logit_coefficient
price_spread_abs_std,0.5786254747234387,0.012068273589544255,abs_scaled_logit_coefficient
price_spread_roll10_std_min,0.5683823554495587,0.011854634938624846,abs_scaled_logit_coefficient
polymarket_distance_to_target_change,0.5534124952511854,0.011542411615658384,abs_scaled_logit_coefficient
price_spread_roll10_std_range,0.5525185730048513,0.011523767261567862,abs_scaled_logit_coefficient
kalshi_btc_price_roll10_mean_change,0.5410365802653909,0.011284289679286855,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_change,0.5303359761990267,0.011061109361296197,abs_scaled_logit_coefficient
polymarket_distance_to_target_std,0.5044772081085496,0.01052177830582614,abs_scaled_logit_coefficient
polymarket_yes_mid_range,0.4784492599398433,0.009978918695947126,abs_scaled_logit_coefficient
polymarket_order_book_imbalance_std,0.473501108304281,0.009875716105827744,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_range,0.4680508370072404,0.00976204090827208,abs_scaled_logit_coefficient
kalshi_distance_to_target_change,0.4662523464205285,0.009724530156677479,abs_scaled_logit_coefficient
kalshi_bid_ask_spread_yes_min,0.46393043246375226,0.00967610247053879,abs_scaled_logit_coefficient
kalshi_order_book_imbalance_min,0.45731907483570694,0.009538210732032622,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_min,0.45592336544913065,0.009509100705833468,abs_scaled_logit_coefficient
kalshi_btc_price_momentum_5_max,0.45458011910240465,0.009481084890563334,abs_scaled_logit_coefficient
