price_col,low,high,spot_mode,min_favorable_distance,max_abs_distance,trades,contracts,total_opportunities,skipped_opportunities,total_contracts,successes,failures,success_rate,avg_price,gross_profit,fees,net_profit,net_per_contract,net_per_total_contract,roi_on_cost
mid_p,0.5,0.675,agrees,75.0,200.0,13,26.0,157,144,314.0,7,6,0.5384615384615384,0.6030769230769232,-1.68,0.42963200000000007,-2.1096319999999995,-0.08113969230769229,-0.006718573248407642,-0.1345428571428571
mid_p,0.5,0.7,none,,,63,126.0,157,94,314.0,38,25,0.6031746031746031,0.594920634920635,1.0400000000000003,2.081716,-1.0417160000000003,-0.008267587301587304,-0.0033175668789808925,-0.013896958377801498
mid_p,0.5,0.7,agrees,,,40,80.0,157,117,314.0,27,13,0.675,0.6015,5.879999999999999,1.3248760000000002,4.555123999999999,0.05693904999999999,0.01450676433121019,0.09466176226101411
mid_p,0.5,0.7,agrees,,75.0,23,46.0,157,134,314.0,16,7,0.6956521739130435,0.5947826086956521,4.64,0.7685439999999998,3.871456,0.08416208695652173,0.012329477707006369,0.14150058479532165
mid_p,0.5,0.7,agrees,,100.0,27,54.0,157,130,314.0,17,10,0.6296296296296297,0.5988888888888888,1.66,0.895482,0.7645179999999997,0.014157740740740735,0.002434770700636942,0.02364001236858379
mid_p,0.5,0.7,agrees,,150.0,33,66.0,157,124,314.0,23,10,0.696969696969697,0.6033333333333333,6.180000000000001,1.0917900000000003,5.088209999999998,0.07709409090909089,0.01620449044585987,0.1277802611752888
mid_p,0.5,0.7,agrees,,200.0,39,78.0,157,118,314.0,26,13,0.6666666666666666,0.6038461538461539,4.8999999999999995,1.2898900000000004,3.610109999999999,0.04628346153846152,0.011497165605095538,0.0766477707006369
mid_p,0.5,0.7,agrees,25.0,,32,64.0,157,125,314.0,21,11,0.65625,0.6046875,3.3000000000000003,1.0559500000000002,2.244049999999999,0.03506328124999999,0.007146656050955411,0.057985788113695064
mid_p,0.5,0.7,agrees,25.0,75.0,15,30.0,157,142,314.0,10,5,0.6666666666666666,0.598,2.0600000000000005,0.49961800000000006,1.5603820000000002,0.05201273333333334,0.004969369426751593,0.08697781493868452
mid_p,0.5,0.7,agrees,25.0,100.0,19,38.0,157,138,314.0,11,8,0.5789473684210527,0.603157894736842,-0.9199999999999997,0.6265559999999999,-1.5465559999999998,-0.04069884210526315,-0.004925337579617834,-0.06747626527050611
mid_p,0.5,0.7,agrees,25.0,150.0,25,50.0,157,132,314.0,17,8,0.68,0.608,3.6000000000000005,0.822864,2.7771360000000005,0.05554272000000001,0.008844382165605097,0.09135315789473686
mid_p,0.5,0.7,agrees,25.0,200.0,31,62.0,157,126,314.0,20,11,0.6451612903225806,0.6077419354838711,2.32,1.0209640000000002,1.299036,0.020952193548387097,0.004137057324840765,0.03447547770700637
mid_p,0.5,0.7,agrees,50.0,,25,50.0,157,132,314.0,17,8,0.68,0.6103999999999999,3.4800000000000004,0.8194760000000001,2.6605240000000006,0.05321048000000001,0.008473006369426753,0.08717313237221497
mid_p,0.5,0.7,agrees,50.0,75.0,8,16.0,157,149,314.0,6,2,0.75,0.61,2.2399999999999998,0.26314400000000004,1.9768560000000002,0.12355350000000001,0.00629571974522293,0.20254672131147544
mid_p,0.5,0.7,agrees,50.0,100.0,12,24.0,157,145,314.0,7,5,0.5833333333333334,0.6141666666666666,-0.7399999999999995,0.3900820000000001,-1.1300819999999994,-0.047086749999999976,-0.0035989872611464947,-0.07666770691994568
mid_p,0.5,0.7,agrees,50.0,150.0,18,36.0,157,139,314.0,13,5,0.7222222222222222,0.6172222222222222,3.7800000000000002,0.58639,3.1936100000000005,0.08871138888888891,0.010170732484076435,0.14372682268226825
mid_p,0.5,0.7,agrees,50.0,200.0,24,48.0,157,133,314.0,16,8,0.6666666666666666,0.6145833333333334,2.5,0.7844900000000001,1.7155100000000008,0.03573979166666668,0.005463407643312104,0.05815288135593223
mid_p,0.5,0.7,agrees,75.0,,17,34.0,157,140,314.0,11,6,0.6470588235294118,0.6105882352941175,1.2400000000000002,0.556332,0.6836680000000005,0.02010788235294119,0.0021772866242038232,0.03293198458574184
mid_p,0.5,0.7,agrees,75.0,100.0,4,8.0,157,153,314.0,1,3,0.25,0.6224999999999999,-2.9799999999999995,0.12693800000000002,-3.1069379999999995,-0.38836724999999994,-0.009894707006369425,-0.6238831325301204
mid_p,0.5,0.7,agrees,75.0,150.0,10,20.0,157,147,314.0,7,3,0.7,0.623,1.5399999999999998,0.32324600000000003,1.2167540000000001,0.06083770000000001,0.0038750127388535037,0.09765280898876405
mid_p,0.5,0.7,agrees,75.0,200.0,16,32.0,157,141,314.0,10,6,0.625,0.6168750000000001,0.26000000000000023,0.5213460000000001,-0.26134599999999975,-0.008167062499999992,-0.0008323121019108272,-0.013239412360688943
mid_p,0.5,0.725,none,,,72,144.0,157,85,314.0,45,27,0.625,0.6077777777777778,2.4800000000000004,2.346260000000001,0.13373999999999864,0.0009287499999999906,0.0004259235668789766,0.0015281078610603137
mid_p,0.5,0.725,agrees,,,46,92.0,157,111,314.0,32,14,0.6956521739130435,0.6132608695652173,7.58,1.5029700000000004,6.077029999999999,0.06605467391304347,0.019353598726114647,0.10771056362991846
mid_p,0.5,0.725,agrees,,75.0,25,50.0,157,132,314.0,17,8,0.68,0.5996,4.0200000000000005,0.831474,3.1885260000000004,0.06377052000000001,0.010154541401273887,0.1063551034022682
mid_p,0.5,0.725,agrees,,100.0,29,58.0,157,128,314.0,18,11,0.6206896551724138,0.6027586206896551,1.0399999999999998,0.9584119999999999,0.0815880000000001,0.0014066896551724157,0.0002598343949044589,0.0023337528604119025
