timestamp_utc,kalshi_timestamp_utc,kalshi_ticker,kalshi_title,kalshi_event_ticker,kalshi_close_time,kalshi_status,kalshi_yes_bid,kalshi_yes_ask,kalshi_no_bid,kalshi_no_ask,kalshi_yes_mid,kalshi_last_price,kalshi_volume,kalshi_open_interest,kalshi_best_yes_bid_qty,kalshi_best_no_bid_qty,polymarket_timestamp_utc,polymarket_ticker,polymarket_title,polymarket_event_ticker,polymarket_close_time,polymarket_status,polymarket_yes_bid,polymarket_yes_ask,polymarket_no_bid,polymarket_no_ask,polymarket_yes_mid,polymarket_last_price,polymarket_volume,polymarket_open_interest,polymarket_best_yes_bid_qty,polymarket_best_no_bid_qty,source_timestamp_utc,kalshi_btc_source,kalshi_btc_price,kalshi_btc_target,polymarket_btc_source,polymarket_btc_price,polymarket_btc_target,k_plus_np,nk_plus_p,polymarket_error
2026-05-17T03:06:07.715Z,2026-05-17T03:06:05.504Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.86,201563.23,122282.67,29.4,2.0,2026-05-17T03:06:06.141Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.51,67.598625,,166.71,156.8,2026-05-17T03:06:07.715Z,BRTI,77945.08,77879.55,Polymarket RTDS,77944.87606513164,77875.2,1.03,0.99,
2026-05-17T03:06:09.151Z,2026-05-17T03:06:07.964Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.86,201563.23,122282.67,1.0,183.7,2026-05-17T03:06:08.201Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,132.15,37.0,2026-05-17T03:06:09.151Z,BRTI,77947.27,77879.55,Polymarket RTDS,77941.0000447895,77875.2,1.03,0.99,
2026-05-17T03:06:13.119Z,2026-05-17T03:06:10.437Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.86,201563.23,122282.67,19.3,154.68,2026-05-17T03:06:10.991Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.51,67.598625,,156.2,306.7,2026-05-17T03:06:13.119Z,BRTI,77947.25,77879.55,Polymarket RTDS,77934.91609920746,77875.2,1.03,0.99,
2026-05-17T03:06:15.132Z,2026-05-17T03:06:13.884Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.83,0.84,0.16,0.17,0.835,0.86,201563.23,122282.67,41.16,1722.07,2026-05-17T03:06:14.127Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.8,0.81,0.19,0.2,0.805,0.51,67.598625,,175.58,4.03,2026-05-17T03:06:15.132Z,BRTI,77947.78,77879.55,Polymarket RTDS,77931.20894,77875.2,1.04,0.9800000000000001,
2026-05-17T03:06:17.361Z,2026-05-17T03:06:16.111Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.81,0.82,0.18,0.19,0.815,0.86,201563.23,122282.67,33.51,1768.22,2026-05-17T03:06:16.436Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.79,0.8,0.2,0.21,0.795,0.51,67.598625,,5.0,47.81,2026-05-17T03:06:17.361Z,BRTI,77944.35,77879.55,Polymarket RTDS,77925.54814436405,77875.2,1.03,0.99,
2026-05-17T03:06:18.705Z,2026-05-17T03:06:17.603Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.81,0.19,0.21,0.8,0.86,201563.23,122282.67,1352.53,141.0,2026-05-17T03:06:17.788Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.78,0.79,0.21,0.22,0.785,0.51,67.598625,,95.9,60.0,2026-05-17T03:06:18.705Z,BRTI,77947.78,77879.55,Polymarket RTDS,77925.29217565125,77875.2,1.03,1.0,
2026-05-17T03:06:20.834Z,2026-05-17T03:06:19.613Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.81,0.19,0.21,0.8,0.86,201563.23,122282.67,1631.34,126.0,2026-05-17T03:06:19.890Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.78,0.79,0.21,0.22,0.785,0.51,67.598625,,230.46,67.68,2026-05-17T03:06:20.834Z,BRTI,77946.87,77879.55,Polymarket RTDS,77925.23040881644,77875.2,1.03,1.0,
2026-05-17T03:06:22.825Z,2026-05-17T03:06:21.684Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.81,0.83,0.17,0.19,0.8200000000000001,0.86,201563.23,122282.67,123.77,149.0,2026-05-17T03:06:21.949Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.78,0.8,0.2,0.22,0.79,0.51,67.598625,,153.01,166.25,2026-05-17T03:06:22.825Z,BRTI,77947.25,77879.55,Polymarket RTDS,77925.16301458342,77875.2,1.05,0.99,
2026-05-17T03:06:24.759Z,2026-05-17T03:06:23.602Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.8,0.83,0.17,0.2,0.815,0.86,201563.23,122282.67,2804.58,278.0,2026-05-17T03:06:23.782Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.79,0.8,0.2,0.21,0.795,0.51,67.598625,,139.72,139.7,2026-05-17T03:06:24.759Z,BRTI,77946.87,77879.55,Polymarket RTDS,77926.01694664317,77875.2,1.04,1.0,
2026-05-17T03:06:26.811Z,2026-05-17T03:06:25.606Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.8,0.82,0.18,0.2,0.81,0.86,201563.23,122282.67,218.94,1592.66,2026-05-17T03:06:25.830Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.79,0.8,0.2,0.21,0.795,0.51,67.598625,,133.71,124.52,2026-05-17T03:06:26.811Z,BRTI,77947.25,77879.55,Polymarket RTDS,77925.98422873333,77875.2,1.03,1.0,
2026-05-17T03:06:28.728Z,2026-05-17T03:06:27.598Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.8,0.81,0.19,0.2,0.805,0.82,209291.76,121623.30,100.0,159.0,2026-05-17T03:06:27.850Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.79,0.8,0.2,0.21,0.795,0.51,67.598625,,150.71,23.93,2026-05-17T03:06:28.728Z,BRTI,77947.27,77879.55,Polymarket RTDS,77926.00233009571,77875.2,1.02,1.0,
2026-05-17T03:06:30.803Z,2026-05-17T03:06:29.609Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.8,0.81,0.19,0.2,0.805,0.82,209291.76,121623.30,18.66,141.24,2026-05-17T03:06:29.837Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.79,0.81,0.19,0.21,0.8,0.51,67.598625,,156.71,170.93,2026-05-17T03:06:30.803Z,BRTI,77944.75,77879.55,Polymarket RTDS,77925.91565915551,77875.2,1.02,1.01,
2026-05-17T03:06:32.804Z,2026-05-17T03:06:31.610Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.81,0.19,0.21,0.8,0.82,209291.76,121623.30,209.43,47.85,2026-05-17T03:06:31.914Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.8,0.81,0.19,0.2,0.805,0.51,67.598625,,57.91,156.65,2026-05-17T03:06:32.804Z,BRTI,77947.27,77879.55,Polymarket RTDS,77925.97430576842,77875.2,1.01,1.02,
2026-05-17T03:06:34.863Z,2026-05-17T03:06:33.668Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.8,0.2,0.21,0.795,0.82,209291.76,121623.30,156.83,2381.96,2026-05-17T03:06:33.924Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.8,0.81,0.19,0.2,0.805,0.51,67.598625,,117.52,103.58,2026-05-17T03:06:34.863Z,BRTI,77947.25,77879.55,Polymarket RTDS,77925.90756042238,77875.2,1.0,1.02,
2026-05-17T03:06:36.839Z,2026-05-17T03:06:35.654Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.8,0.2,0.21,0.795,0.82,209291.76,121623.30,200.0,2288.62,2026-05-17T03:06:35.917Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.8,0.81,0.19,0.2,0.805,0.51,67.598625,,144.52,9.0,2026-05-17T03:06:36.839Z,BRTI,77932.2,77879.55,Polymarket RTDS,77925.298925,77875.2,1.0,1.02,
2026-05-17T03:06:38.741Z,2026-05-17T03:06:37.638Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.8,0.2,0.21,0.795,0.82,209291.76,121623.30,1706.07,1877.62,2026-05-17T03:06:37.836Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.51,67.598625,,12.0,195.1,2026-05-17T03:06:38.741Z,BRTI,77929.83,77879.55,Polymarket RTDS,77925.29754,77875.2,0.99,1.03,
2026-05-17T03:06:42.552Z,2026-05-17T03:06:40.195Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.8,0.2,0.21,0.795,0.82,209291.76,121623.30,1551.83,665.07,2026-05-17T03:06:40.734Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.51,67.598625,,71.54,193.67,2026-05-17T03:06:42.552Z,BRTI,77944.75,77879.55,Polymarket RTDS,77925.295075,77875.2,0.99,1.03,
2026-05-17T03:06:44.987Z,2026-05-17T03:06:43.288Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.8,0.81,0.19,0.2,0.805,0.82,209291.76,121623.30,75.0,1136.03,2026-05-17T03:06:43.929Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.51,67.598625,,52.27,204.45,2026-05-17T03:06:44.986Z,BRTI,77947.25,77879.55,Polymarket RTDS,77925.27566,77875.2,1.0,1.02,
2026-05-17T03:06:46.286Z,2026-05-17T03:06:45.237Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.81,0.19,0.21,0.8,0.82,209291.76,121623.30,1497.73,619.24,2026-05-17T03:06:45.428Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.51,67.598625,,52.27,214.45,2026-05-17T03:06:46.286Z,BRTI,77929.83,77879.55,Polymarket RTDS,77925.82680364257,77875.2,1.0,1.03,
2026-05-17T03:05:34.832Z,2026-05-17T03:05:32.658Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.84,196075.56,120108.94,2.89,521.7,2026-05-17T03:05:32.912Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.51,67.598625,,165.58,166.11,2026-05-17T03:05:34.832Z,BRTI,77947.27,77879.55,Polymarket RTDS,77937.589205,77875.2,1.03,0.99,
2026-05-17T03:05:36.323Z,2026-05-17T03:05:35.067Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.84,0.86,0.14,0.16,0.85,0.84,196075.56,120108.94,37.79,550.7,2026-05-17T03:05:35.299Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.51,67.598625,,165.72,166.11,2026-05-17T03:05:36.323Z,BRTI,77951.75,77879.55,Polymarket RTDS,77937.13744161603,77875.2,1.03,1.0,
2026-05-17T03:05:38.278Z,2026-05-17T03:05:37.098Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.84,0.86,0.14,0.16,0.85,0.84,196075.56,120108.94,107.0,96.46,2026-05-17T03:05:37.328Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.51,67.598625,,130.41,171.05,2026-05-17T03:05:38.278Z,BRTI,77947.27,77879.55,Polymarket RTDS,77937.18305513522,77875.2,1.03,1.0,
2026-05-17T03:05:44.200Z,2026-05-17T03:05:39.651Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.84,0.86,0.14,0.16,0.85,0.84,196075.56,120108.94,240.59,213.52,2026-05-17T03:05:40.244Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.51,67.598625,,124.52,176.05,2026-05-17T03:05:44.200Z,BRTI,77945.08,77879.55,Polymarket RTDS,77936.4137758428,77875.2,1.03,1.0,
2026-05-17T03:05:47.857Z,2026-05-17T03:05:44.931Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.84,196075.56,120108.94,30.01,132.0,2026-05-17T03:05:45.563Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,153.29,56.04,2026-05-17T03:05:47.857Z,BRTI,77953.92,77879.55,Polymarket RTDS,77936.85062494595,77875.2,1.03,0.99,
2026-05-17T03:05:50.077Z,2026-05-17T03:05:48.594Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.84,196075.56,120108.94,30.26,109.37,2026-05-17T03:05:49.174Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,116.04,84.13,2026-05-17T03:05:50.077Z,BRTI,77944.35,77879.55,Polymarket RTDS,77936.55409424937,77875.2,1.02,1.0,
2026-05-17T03:05:51.397Z,2026-05-17T03:05:50.326Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.84,0.85,0.15,0.16,0.845,0.84,196075.56,120108.94,1169.15,25.0,2026-05-17T03:05:50.545Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,96.04,74.13,2026-05-17T03:05:51.397Z,BRTI,77947.27,77879.55,Polymarket RTDS,77937.21036206868,77875.2,1.01,1.01,
2026-05-17T03:05:55.970Z,2026-05-17T03:05:53.393Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.84,196075.56,120108.94,3335.0,23.87,2026-05-17T03:05:54.028Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,174.86,24.56,2026-05-17T03:05:55.970Z,BRTI,77953.92,77879.55,Polymarket RTDS,77938.92431008467,77875.2,1.03,0.99,
2026-05-17T03:05:58.082Z,2026-05-17T03:05:56.791Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.84,196075.56,120108.94,2363.93,13.0,2026-05-17T03:05:57.177Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,215.13,19.5,2026-05-17T03:05:58.082Z,BRTI,77960.23,77879.55,Polymarket RTDS,77938.90265999947,77875.2,1.03,0.99,
2026-05-17T03:05:59.565Z,2026-05-17T03:05:58.429Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.86,201563.23,122282.67,2425.46,23.0,2026-05-17T03:05:58.672Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.85,0.15,0.16,0.845,0.51,67.598625,,215.13,14.5,2026-05-17T03:05:59.565Z,BRTI,77945.08,77879.55,Polymarket RTDS,77939.08846078973,77875.2,1.03,0.99,
2026-05-17T03:06:49.764Z,2026-05-17T03:06:47.482Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.8,0.2,0.21,0.795,0.82,209291.76,121623.30,1973.86,75.0,2026-05-17T03:06:48.103Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.86,5146.826822000003,,58.29,66.16,2026-05-17T03:06:49.764Z,BRTI,77929.83,77879.55,Polymarket RTDS,77925.0019389664,77875.2,0.99,1.03,
2026-05-17T03:06:52.674Z,2026-05-17T03:06:50.495Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.79,0.82,0.18,0.21,0.8049999999999999,0.82,209291.76,121623.30,2148.18,245.0,2026-05-17T03:06:50.968Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.81,0.82,0.18,0.19,0.815,0.86,5146.826822000003,,86.28,7.73,2026-05-17T03:06:52.674Z,BRTI,77953.97,77879.55,Polymarket RTDS,77925.01234884375,77875.2,1.01,1.03,
2026-05-17T03:06:57.129Z,2026-05-17T03:06:54.109Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.82,0.83,0.17,0.18,0.825,0.82,209291.76,121623.30,3069.48,75.0,2026-05-17T03:06:55.459Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.86,5146.826822000003,,321.71,155.6,2026-05-17T03:06:57.129Z,BRTI,77947.25,77879.55,Polymarket RTDS,77928.97467561396,77875.2,1.0,1.02,
2026-05-17T03:06:58.998Z,2026-05-17T03:06:57.743Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.83,0.84,0.16,0.17,0.835,0.83,220278.87,126050.10,1560.18,25.0,2026-05-17T03:06:58.006Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.86,5146.826822000003,,138.71,122.35,2026-05-17T03:06:58.998Z,BRTI,77947.25,77879.55,Polymarket RTDS,77928.9677688363,77875.2,1.01,1.01,
2026-05-17T03:07:00.525Z,2026-05-17T03:06:59.454Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.83,0.84,0.16,0.17,0.835,0.83,220278.87,126050.10,1412.94,77.24,2026-05-17T03:06:59.681Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.83,0.84,0.16,0.17,0.835,0.86,5146.826822000003,,133.71,117.35,2026-05-17T03:07:00.525Z,BRTI,77947.25,77879.55,Polymarket RTDS,77929.70634900806,77875.2,1.01,1.01,
2026-05-17T03:07:02.644Z,2026-05-17T03:07:01.446Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.83,220278.87,126050.10,36.26,4.0,2026-05-17T03:07:01.685Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.84,0.86,0.14,0.16,0.85,0.86,5146.826822000003,,52.66,241.0,2026-05-17T03:07:02.644Z,BRTI,77946.87,77879.55,Polymarket RTDS,77929.7074048294,77875.2,1.02,1.01,
2026-05-17T03:07:04.654Z,2026-05-17T03:07:03.392Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.83,220278.87,126050.10,78.0,176.0,2026-05-17T03:07:03.646Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.85,0.86,0.14,0.15,0.855,0.86,5146.826822000003,,116.7,187.51,2026-05-17T03:07:04.654Z,BRTI,77946.87,77879.55,Polymarket RTDS,77931.5195081324,77875.2,1.02,1.0,
2026-05-17T03:07:06.471Z,2026-05-17T03:07:05.442Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.83,220278.87,126050.10,1409.56,63.45,2026-05-17T03:07:05.633Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.85,0.86,0.14,0.15,0.855,0.86,5146.826822000003,,163.29,160.63,2026-05-17T03:07:06.471Z,BRTI,77931.52,77879.55,Polymarket RTDS,77931.45866927442,77875.2,1.01,1.01,
2026-05-17T03:07:08.706Z,2026-05-17T03:07:07.387Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.85,0.86,0.14,0.15,0.855,0.83,220278.87,126050.10,1381.69,13.45,2026-05-17T03:07:07.589Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,57.68,108.74,2026-05-17T03:07:08.706Z,BRTI,77946.87,77879.55,Polymarket RTDS,77931.5422084492,77875.2,0.99,1.03,
2026-05-17T03:07:10.427Z,2026-05-17T03:07:09.379Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.86,0.87,0.13,0.14,0.865,0.83,220278.87,126050.10,2565.92,198.09,2026-05-17T03:07:09.567Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.88,0.12,0.13,0.875,0.86,5146.826822000003,,96.13,177.11,2026-05-17T03:07:10.427Z,BRTI,77932.2,77879.55,Polymarket RTDS,77931.37609597888,77875.2,1.0,1.02,
2026-05-17T03:07:12.481Z,2026-05-17T03:07:11.411Z,KXBTC15M-26MAY162315-15,BTC price up in next 15 mins?,KXBTC15M-26MAY162315,2026-05-17T03:15:00Z,active,0.89,0.9,0.1,0.11,0.895,0.83,220278.87,126050.10,2638.19,703.0,2026-05-17T03:07:11.614Z,btc-updown-15m-1778986800,"Bitcoin Up or Down - May 16, 11:00PM-11:15PM ET",btc-updown-15m-1778986800,2026-05-17T03:15:00Z,,0.87,0.9,0.1,0.13,0.885,0.86,5146.826822000003,,250.62,32.0,2026-05-17T03:07:12.481Z,BRTI,77945.08,77879.55,Polymarket RTDS,77937.39906103382,77875.2,1.03,1.01,
